"Season","TeamID","Wins","Loses","WinsAtHome","WinsAtAway","WinsAtNeutral","LosesAtHome","LosesAtAway","LosesAtNeutral","WinPer","WinPerHome","WinPerAway","WinPerNeut","WinPerNotHome"
2009,1447,16,14,8,8,0,8,6,0,0.533333333333333,0.5,0.571428571428571,NA,0.571428571428571
2009,1456,9,20,6,2,1,11,8,1,0.310344827586207,0.352941176470588,0.2,0.5,0.25
2009,1147,8,23,4,2,2,15,5,3,0.258064516129032,0.210526315789474,0.285714285714286,0.4,0.333333333333333
2009,1152,17,13,9,6,2,9,3,1,0.566666666666667,0.5,0.666666666666667,0.666666666666667,0.666666666666667
2009,1195,10,20,10,0,0,14,6,0,0.333333333333333,0.416666666666667,0,NA,0
2009,1214,15,16,5,6,4,8,6,2,0.483870967741935,0.384615384615385,0.5,0.666666666666667,0.555555555555556
2009,1252,16,14,11,5,0,10,4,0,0.533333333333333,0.523809523809524,0.555555555555556,NA,0.555555555555556
2009,1254,16,14,12,4,0,11,3,0,0.533333333333333,0.521739130434783,0.571428571428571,NA,0.571428571428571
2009,1270,9,18,7,2,0,13,5,0,0.333333333333333,0.35,0.285714285714286,NA,0.285714285714286
2009,1285,16,12,11,5,0,9,3,0,0.571428571428571,0.55,0.625,NA,0.625
2009,1317,19,12,11,7,1,6,4,2,0.612903225806452,0.647058823529412,0.636363636363636,0.333333333333333,0.571428571428571
2009,1326,22,10,15,4,3,6,3,1,0.6875,0.714285714285714,0.571428571428571,0.75,0.636363636363636
2009,1349,10,22,5,2,3,11,10,1,0.3125,0.3125,0.166666666666667,0.75,0.3125
2009,1351,19,12,11,6,2,7,4,1,0.612903225806452,0.611111111111111,0.6,0.666666666666667,0.615384615384615
2009,1142,7,21,3,3,1,8,12,1,0.25,0.272727272727273,0.2,0.5,0.235294117647059
2009,1167,8,21,5,3,0,14,7,0,0.275862068965517,0.263157894736842,0.3,NA,0.3
2009,1174,13,19,8,3,2,11,7,1,0.40625,0.421052631578947,0.3,0.666666666666667,0.384615384615385
2009,1274,17,12,11,4,2,6,4,2,0.586206896551724,0.647058823529412,0.5,0.5,0.5
2009,1322,8,20,3,3,2,12,7,1,0.285714285714286,0.2,0.3,0.666666666666667,0.384615384615385
2009,1374,8,21,8,0,0,12,8,1,0.275862068965517,0.4,0,0,0
2009,1398,11,17,7,4,0,12,5,0,0.392857142857143,0.368421052631579,0.444444444444444,NA,0.444444444444444
2009,1407,18,12,10,6,2,8,2,2,0.6,0.555555555555556,0.75,0.5,0.666666666666667
2009,1420,14,17,7,5,2,12,5,0,0.451612903225806,0.368421052631579,0.5,1,0.583333333333333
2009,1129,18,12,12,6,0,8,3,1,0.6,0.6,0.666666666666667,0,0.6
2009,1136,8,21,4,3,1,14,7,0,0.275862068965517,0.222222222222222,0.3,1,0.363636363636364
2009,1144,12,16,8,4,0,10,4,2,0.428571428571429,0.444444444444444,0.5,0,0.4
2009,1145,11,20,4,5,2,12,8,0,0.354838709677419,0.25,0.384615384615385,1,0.466666666666667
2009,1146,6,19,4,1,1,10,8,1,0.24,0.285714285714286,0.111111111111111,0.5,0.181818181818182
2009,1178,6,23,3,3,0,15,8,0,0.206896551724138,0.166666666666667,0.272727272727273,NA,0.272727272727273
2009,1216,7,26,4,1,2,16,8,2,0.212121212121212,0.2,0.111111111111111,0.5,0.230769230769231
2009,1225,15,15,11,4,0,11,3,1,0.5,0.5,0.571428571428571,0,0.5
2009,1236,12,17,7,5,0,11,5,1,0.413793103448276,0.388888888888889,0.5,0,0.454545454545455
2009,1240,9,17,4,5,0,11,6,0,0.346153846153846,0.266666666666667,0.454545454545455,NA,0.454545454545455
2009,1246,20,13,12,4,4,6,6,1,0.606060606060606,0.666666666666667,0.4,0.8,0.533333333333333
2009,1253,15,15,9,6,0,9,5,1,0.5,0.5,0.545454545454545,0,0.5
2009,1257,28,5,16,8,4,1,2,2,0.848484848484849,0.941176470588235,0.8,0.666666666666667,0.75
2009,1265,10,23,7,1,2,13,7,3,0.303030303030303,0.35,0.125,0.4,0.230769230769231
2009,1293,17,12,10,6,1,6,2,4,0.586206896551724,0.625,0.75,0.2,0.538461538461538
2009,1335,10,18,3,6,1,7,10,1,0.357142857142857,0.3,0.375,0.5,0.388888888888889
2009,1361,22,9,12,6,4,5,2,2,0.709677419354839,0.705882352941177,0.75,0.666666666666667,0.714285714285714
2009,1384,6,23,4,2,0,15,8,0,0.206896551724138,0.210526315789474,0.2,NA,0.2
2009,1387,17,14,13,2,2,9,3,2,0.548387096774194,0.590909090909091,0.4,0.5,0.444444444444444
2009,1404,20,9,10,9,1,5,3,1,0.689655172413793,0.666666666666667,0.75,0.5,0.714285714285714
2009,1453,22,9,13,7,2,7,1,1,0.709677419354839,0.65,0.875,0.666666666666667,0.818181818181818
2009,1459,15,14,7,7,1,9,4,1,0.517241379310345,0.4375,0.636363636363636,0.5,0.615384615384615
2009,1106,20,9,8,8,4,7,1,1,0.689655172413793,0.533333333333333,0.888888888888889,0.8,0.857142857142857
2009,1197,10,21,7,1,2,16,3,2,0.32258064516129,0.304347826086957,0.25,0.5,0.375
2009,1343,12,14,7,5,0,8,6,0,0.461538461538462,0.466666666666667,0.454545454545455,NA,0.454545454545455
2009,1342,12,17,9,3,0,14,2,1,0.413793103448276,0.391304347826087,0.6,0,0.5
2009,1350,17,15,8,7,2,7,6,2,0.53125,0.533333333333333,0.538461538461538,0.5,0.529411764705882
2009,1359,14,16,8,4,2,12,4,0,0.466666666666667,0.4,0.5,1,0.6
2009,1463,12,15,7,5,0,12,3,0,0.444444444444444,0.368421052631579,0.625,NA,0.625
2009,1137,7,23,6,1,0,15,8,0,0.233333333333333,0.285714285714286,0.111111111111111,NA,0.111111111111111
2009,1148,13,17,8,5,0,12,5,0,0.433333333333333,0.4,0.5,NA,0.5
2009,1154,18,12,8,8,2,5,5,2,0.6,0.615384615384615,0.615384615384615,0.5,0.588235294117647
2009,1171,8,19,5,3,0,9,9,1,0.296296296296296,0.357142857142857,0.25,0,0.230769230769231
2009,1237,13,14,6,7,0,6,5,3,0.481481481481481,0.5,0.583333333333333,0,0.466666666666667
2009,1251,18,11,10,6,2,8,2,1,0.620689655172414,0.555555555555556,0.75,0.666666666666667,0.727272727272727
2009,1295,24,6,10,10,4,4,1,1,0.8,0.714285714285714,0.909090909090909,0.8,0.875
2009,1418,9,20,8,1,0,13,7,0,0.310344827586207,0.380952380952381,0.125,NA,0.125
2009,1294,13,18,9,3,1,13,4,1,0.419354838709677,0.409090909090909,0.428571428571429,0.5,0.444444444444444
2009,1334,18,12,9,7,2,7,4,1,0.6,0.5625,0.636363636363636,0.666666666666667,0.642857142857143
2009,1383,10,20,6,4,0,14,6,0,0.333333333333333,0.3,0.4,NA,0.4
2009,1389,11,19,7,4,0,11,6,2,0.366666666666667,0.388888888888889,0.4,0,0.333333333333333
2009,1443,23,8,12,7,4,7,0,1,0.741935483870968,0.631578947368421,1,0.8,0.916666666666667
2009,1370,13,8,4,7,2,6,0,2,0.619047619047619,0.4,1,0.5,0.818181818181818
2009,1157,8,19,5,2,1,13,5,1,0.296296296296296,0.277777777777778,0.285714285714286,0.5,0.333333333333333
2009,1299,13,16,7,4,2,13,2,1,0.448275862068966,0.35,0.666666666666667,0.666666666666667,0.666666666666667
2009,1364,15,15,9,3,3,10,4,1,0.5,0.473684210526316,0.428571428571429,0.75,0.545454545454545
2009,1369,2,27,1,0,1,15,11,1,0.0689655172413793,0.0625,0,0.5,0.0769230769230769
2009,1394,15,15,6,6,3,11,3,1,0.5,0.352941176470588,0.666666666666667,0.75,0.692307692307692
2009,1441,14,15,9,3,2,11,2,2,0.482758620689655,0.45,0.6,0.5,0.555555555555556
2009,1126,14,16,5,7,2,10,4,2,0.466666666666667,0.333333333333333,0.636363636363636,0.5,0.6
2009,1127,22,8,11,9,2,6,2,0,0.733333333333333,0.647058823529412,0.818181818181818,1,0.846153846153846
2009,1212,5,23,3,1,1,14,8,1,0.178571428571429,0.176470588235294,0.111111111111111,0.5,0.181818181818182
2009,1238,18,15,9,6,3,13,0,2,0.545454545454545,0.409090909090909,1,0.6,0.818181818181818
2009,1267,12,17,10,2,0,9,3,5,0.413793103448276,0.526315789473684,0.4,0,0.2
2009,1284,8,23,6,1,1,14,8,1,0.258064516129032,0.3,0.111111111111111,0.5,0.181818181818182
2009,1309,10,19,8,2,0,13,6,0,0.344827586206897,0.380952380952381,0.25,NA,0.25
2009,1358,14,12,7,7,0,7,4,1,0.538461538461538,0.5,0.636363636363636,0,0.583333333333333
2009,1426,13,14,6,7,0,10,2,2,0.481481481481481,0.375,0.777777777777778,0,0.636363636363636
2009,1442,8,20,4,3,1,12,6,2,0.285714285714286,0.25,0.333333333333333,0.333333333333333,0.333333333333333
2009,1287,17,15,10,5,2,12,1,2,0.53125,0.454545454545455,0.833333333333333,0.5,0.7
2009,1333,12,17,8,4,0,9,7,1,0.413793103448276,0.470588235294118,0.363636363636364,0,0.333333333333333
2009,1355,11,20,8,1,2,15,3,2,0.354838709677419,0.347826086956522,0.25,0.5,0.375
2009,1357,17,14,10,7,0,10,4,0,0.548387096774194,0.5,0.636363636363636,NA,0.636363636363636
2009,1365,14,17,9,4,1,10,3,4,0.451612903225806,0.473684210526316,0.571428571428571,0.2,0.416666666666667
2009,1368,9,17,5,4,0,12,4,1,0.346153846153846,0.294117647058824,0.5,0,0.444444444444444
2009,1372,20,7,9,6,5,7,0,0,0.740740740740741,0.5625,1,1,1
2009,1381,10,19,7,2,1,13,5,1,0.344827586206897,0.35,0.285714285714286,0.5,0.333333333333333
2009,1170,2,27,2,0,0,16,11,0,0.0689655172413793,0.111111111111111,0,NA,0
2009,1219,6,21,2,4,0,11,10,0,0.222222222222222,0.153846153846154,0.285714285714286,NA,0.285714285714286
2009,1306,13,16,8,5,0,10,5,1,0.448275862068966,0.444444444444444,0.5,0,0.454545454545455
2009,1405,6,25,6,0,0,17,7,1,0.193548387096774,0.260869565217391,0,0,0
2009,1175,7,23,4,3,0,14,5,4,0.233333333333333,0.222222222222222,0.375,0,0.25
2009,1183,10,18,7,3,0,13,5,0,0.357142857142857,0.35,0.375,NA,0.375
2009,1205,10,17,4,6,0,12,5,0,0.37037037037037,0.25,0.545454545454545,NA,0.545454545454545
2009,1239,18,13,10,8,0,7,5,1,0.580645161290323,0.588235294117647,0.615384615384615,0,0.571428571428571
2009,1427,16,13,8,6,2,9,3,1,0.551724137931034,0.470588235294118,0.666666666666667,0.666666666666667,0.666666666666667
2009,1176,15,16,12,2,1,12,3,1,0.483870967741935,0.5,0.4,0.5,0.428571428571429
2009,1189,9,20,6,2,1,14,6,0,0.310344827586207,0.3,0.25,1,0.333333333333333
2009,1209,10,20,5,4,1,10,8,2,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
2009,1226,12,19,10,2,0,14,4,1,0.387096774193548,0.416666666666667,0.333333333333333,0,0.285714285714286
2009,1271,7,23,5,2,0,16,6,1,0.233333333333333,0.238095238095238,0.25,0,0.222222222222222
2009,1319,6,19,5,1,0,14,5,0,0.24,0.263157894736842,0.166666666666667,NA,0.166666666666667
2009,1331,15,15,8,6,1,10,2,3,0.5,0.444444444444444,0.75,0.25,0.583333333333333
2009,1347,18,11,9,9,0,6,5,0,0.620689655172414,0.6,0.642857142857143,NA,0.642857142857143
2009,1414,12,19,6,5,1,10,7,2,0.387096774193548,0.375,0.416666666666667,0.333333333333333,0.4
2009,1445,6,22,1,5,0,10,8,4,0.214285714285714,0.0909090909090909,0.384615384615385,0,0.294117647058824
2009,1232,10,21,4,4,2,10,9,2,0.32258064516129,0.285714285714286,0.307692307692308,0.5,0.352941176470588
2009,1410,6,17,4,1,1,10,3,4,0.260869565217391,0.285714285714286,0.25,0.2,0.222222222222222
2009,1192,7,23,4,3,0,14,9,0,0.233333333333333,0.222222222222222,0.25,NA,0.25
2009,1200,3,25,2,1,0,11,13,1,0.107142857142857,0.153846153846154,0.0714285714285714,0,0.0666666666666667
2009,1169,16,13,9,5,2,11,2,0,0.551724137931034,0.45,0.714285714285714,1,0.777777777777778
2009,1460,20,13,11,5,4,9,4,0,0.606060606060606,0.55,0.555555555555556,1,0.692307692307692
2009,1269,11,18,6,3,2,10,7,1,0.379310344827586,0.375,0.3,0.666666666666667,0.384615384615385
2009,1354,13,14,7,5,1,8,4,2,0.481481481481481,0.466666666666667,0.555555555555556,0.333333333333333,0.5
2009,1105,7,17,5,2,0,11,5,1,0.291666666666667,0.3125,0.285714285714286,0,0.25
2009,1115,13,18,6,6,1,14,3,1,0.419354838709677,0.3,0.666666666666667,0.5,0.636363636363636
2009,1316,7,22,5,2,0,14,6,2,0.241379310344828,0.263157894736842,0.25,0,0.2
2009,1464,9,19,5,4,0,10,9,0,0.321428571428571,0.333333333333333,0.307692307692308,NA,0.307692307692308
2009,1151,16,16,11,5,0,10,3,3,0.5,0.523809523809524,0.625,0,0.454545454545455
2009,1367,9,21,7,1,1,16,4,1,0.3,0.304347826086957,0.2,0.5,0.285714285714286
2009,1377,5,7,2,2,1,6,1,0,0.416666666666667,0.25,0.666666666666667,1,0.75
2009,1337,7,23,3,2,2,11,10,2,0.233333333333333,0.214285714285714,0.166666666666667,0.5,0.25
2009,1164,12,19,6,4,2,14,2,3,0.387096774193548,0.3,0.666666666666667,0.4,0.545454545454545
2009,1223,4,25,2,1,1,15,7,3,0.137931034482759,0.117647058823529,0.125,0.25,0.166666666666667
2009,1341,13,16,7,5,1,12,2,2,0.448275862068966,0.368421052631579,0.714285714285714,0.333333333333333,0.6
2009,1380,8,21,6,2,0,13,5,3,0.275862068965517,0.315789473684211,0.285714285714286,0,0.2
2009,1457,10,19,6,4,0,12,6,1,0.344827586206897,0.333333333333333,0.4,0,0.363636363636364
2009,1258,3,28,3,0,0,15,10,3,0.0967741935483871,0.166666666666667,0,0,0
2009,1411,7,25,4,3,0,16,6,3,0.21875,0.2,0.333333333333333,0,0.25
2009,1290,7,25,7,0,0,19,3,3,0.21875,0.269230769230769,0,0,0
2009,1422,4,25,1,3,0,14,10,1,0.137931034482759,0.0666666666666667,0.230769230769231,0,0.214285714285714
2009,1185,6,24,3,3,0,12,9,3,0.2,0.2,0.25,0,0.2
2009,1300,3,26,2,0,1,17,6,3,0.103448275862069,0.105263157894737,0,0.25,0.1
2009,1108,4,24,3,1,0,15,6,3,0.142857142857143,0.166666666666667,0.142857142857143,0,0.1
2009,1312,1,30,1,0,0,15,13,2,0.032258064516129,0.0625,0,0,0
2009,1202,4,24,4,0,0,16,7,1,0.142857142857143,0.2,0,0,0
2010,1143,23,10,15,6,2,6,1,3,0.696969696969697,0.714285714285714,0.857142857142857,0.4,0.666666666666667
2010,1314,16,16,13,2,1,8,5,3,0.5,0.619047619047619,0.285714285714286,0.25,0.272727272727273
2010,1326,27,7,17,6,4,5,1,1,0.794117647058823,0.772727272727273,0.857142857142857,0.8,0.833333333333333
2010,1393,28,4,17,8,3,1,2,1,0.875,0.944444444444444,0.8,0.75,0.785714285714286
2010,1301,19,15,10,4,5,7,7,1,0.558823529411765,0.588235294117647,0.363636363636364,0.833333333333333,0.529411764705882
2010,1111,20,11,11,7,2,8,2,1,0.645161290322581,0.578947368421053,0.777777777777778,0.666666666666667,0.75
2010,1113,22,10,16,5,1,5,3,2,0.6875,0.761904761904762,0.625,0.333333333333333,0.545454545454545
2010,1116,14,18,12,2,0,7,8,3,0.4375,0.631578947368421,0.2,0,0.153846153846154
2010,1120,14,17,11,1,2,9,5,3,0.451612903225806,0.55,0.166666666666667,0.4,0.272727272727273
2010,1123,14,15,10,4,0,8,6,1,0.482758620689655,0.555555555555556,0.4,0,0.363636363636364
2010,1124,24,7,14,6,4,4,1,2,0.774193548387097,0.777777777777778,0.857142857142857,0.666666666666667,0.769230769230769
2010,1125,19,12,10,8,1,8,3,1,0.612903225806452,0.555555555555556,0.727272727272727,0.5,0.692307692307692
2010,1129,14,17,8,4,2,9,7,1,0.451612903225806,0.470588235294118,0.363636363636364,0.666666666666667,0.428571428571429
2010,1130,15,16,11,3,1,7,6,3,0.483870967741935,0.611111111111111,0.333333333333333,0.25,0.307692307692308
2010,1135,9,20,3,6,0,10,9,1,0.310344827586207,0.230769230769231,0.4,0,0.375
2010,1140,28,5,14,10,4,4,1,0,0.848484848484849,0.777777777777778,0.909090909090909,1,0.933333333333333
2010,1150,19,12,10,7,2,7,5,0,0.612903225806452,0.588235294117647,0.583333333333333,1,0.642857142857143
2010,1155,21,10,14,5,2,6,2,2,0.67741935483871,0.7,0.714285714285714,0.5,0.636363636363636
2010,1157,24,6,13,9,2,3,2,1,0.8,0.8125,0.818181818181818,0.666666666666667,0.785714285714286
2010,1160,13,16,12,1,0,10,3,3,0.448275862068966,0.545454545454545,0.25,0,0.142857142857143
2010,1161,15,15,10,3,2,10,4,1,0.5,0.5,0.428571428571429,0.666666666666667,0.5
2010,1163,17,15,14,2,1,9,4,2,0.53125,0.608695652173913,0.333333333333333,0.333333333333333,0.333333333333333
2010,1181,29,5,17,5,7,5,0,0,0.852941176470588,0.772727272727273,1,1,1
2010,1182,15,15,11,3,1,11,3,1,0.5,0.5,0.5,0.5,0.5
2010,1193,22,10,12,8,2,8,2,0,0.6875,0.6,0.8,1,0.833333333333333
2010,1206,17,14,11,5,1,7,4,3,0.548387096774194,0.611111111111111,0.555555555555556,0.25,0.461538461538462
2010,1207,23,10,12,6,5,5,4,1,0.696969696969697,0.705882352941177,0.6,0.833333333333333,0.6875
2010,1208,14,17,12,0,2,12,4,1,0.451612903225806,0.5,0,0.666666666666667,0.285714285714286
2010,1217,20,7,10,10,0,5,2,0,0.740740740740741,0.666666666666667,0.833333333333333,NA,0.833333333333333
2010,1218,9,20,9,0,0,9,11,0,0.310344827586207,0.5,0,NA,0
2010,1225,13,16,7,6,0,10,6,0,0.448275862068966,0.411764705882353,0.5,NA,0.5
2010,1228,19,14,12,6,1,4,4,6,0.575757575757576,0.75,0.6,0.142857142857143,0.411764705882353
2010,1231,10,21,8,1,1,8,9,4,0.32258064516129,0.5,0.1,0.2,0.133333333333333
2010,1233,21,10,11,8,2,4,3,3,0.67741935483871,0.733333333333333,0.727272727272727,0.4,0.625
2010,1235,15,17,11,3,1,7,7,3,0.46875,0.611111111111111,0.3,0.25,0.285714285714286
2010,1242,32,2,18,9,5,2,0,0,0.941176470588235,0.9,1,1,1
2010,1243,25,7,12,7,6,2,3,2,0.78125,0.857142857142857,0.7,0.75,0.722222222222222
2010,1245,22,9,12,9,1,5,2,2,0.709677419354839,0.705882352941177,0.818181818181818,0.333333333333333,0.714285714285714
2010,1246,32,2,18,7,7,2,0,0,0.941176470588235,0.9,1,1,1
2010,1248,19,13,13,6,0,10,3,0,0.59375,0.565217391304348,0.666666666666667,NA,0.666666666666667
2010,1259,13,17,6,7,0,9,7,1,0.433333333333333,0.4,0.5,0,0.466666666666667
2010,1261,11,20,11,0,0,9,7,4,0.354838709677419,0.55,0,0,0
2010,1263,18,11,8,10,0,7,3,1,0.620689655172414,0.533333333333333,0.769230769230769,0,0.714285714285714
2010,1266,22,11,13,6,3,5,4,2,0.666666666666667,0.722222222222222,0.6,0.6,0.6
2010,1268,22,8,15,7,0,3,1,4,0.733333333333333,0.833333333333333,0.875,0,0.583333333333333
2010,1272,23,9,16,6,1,3,3,3,0.71875,0.842105263157895,0.666666666666667,0.25,0.538461538461538
2010,1273,14,17,8,4,2,11,6,0,0.451612903225806,0.421052631578947,0.4,1,0.5
2010,1277,24,8,15,8,1,4,2,2,0.75,0.789473684210526,0.8,0.333333333333333,0.692307692307692
2010,1278,21,13,14,3,4,7,3,3,0.617647058823529,0.666666666666667,0.5,0.571428571428571,0.538461538461538
2010,1279,21,10,12,6,3,4,4,2,0.67741935483871,0.75,0.6,0.6,0.6
2010,1284,12,19,8,4,0,11,6,2,0.387096774193548,0.421052631578947,0.4,0,0.333333333333333
2010,1285,20,9,12,7,1,7,2,0,0.689655172413793,0.631578947368421,0.777777777777778,1,0.8
2010,1288,27,9,11,12,4,7,1,1,0.75,0.611111111111111,0.923076923076923,0.8,0.888888888888889
2010,1294,23,7,11,9,3,4,1,2,0.766666666666667,0.733333333333333,0.9,0.6,0.8
2010,1320,28,4,14,9,5,3,0,1,0.875,0.823529411764706,1,0.833333333333333,0.933333333333333
2010,1321,20,13,15,2,3,8,4,1,0.606060606060606,0.652173913043478,0.333333333333333,0.75,0.5
2010,1332,16,16,11,4,1,7,8,1,0.5,0.611111111111111,0.333333333333333,0.5,0.357142857142857
2010,1334,20,11,11,9,0,6,4,1,0.645161290322581,0.647058823529412,0.692307692307692,0,0.642857142857143
2010,1336,11,20,7,3,1,8,9,3,0.354838709677419,0.466666666666667,0.25,0.25,0.25
2010,1338,24,8,17,5,2,4,1,3,0.75,0.80952380952381,0.833333333333333,0.4,0.636363636363636
2010,1344,12,19,8,4,0,9,9,1,0.387096774193548,0.470588235294118,0.307692307692308,0,0.285714285714286
2010,1345,27,5,14,8,5,2,2,1,0.84375,0.875,0.8,0.833333333333333,0.8125
2010,1346,23,9,14,8,1,8,1,0,0.71875,0.636363636363636,0.888888888888889,1,0.9
2010,1347,17,12,11,6,0,8,3,1,0.586206896551724,0.578947368421053,0.666666666666667,0,0.6
2010,1349,7,23,6,1,0,12,10,1,0.233333333333333,0.333333333333333,0.0909090909090909,0,0.0833333333333333
2010,1350,26,8,14,7,5,6,1,1,0.764705882352941,0.7,0.875,0.833333333333333,0.857142857142857
2010,1351,17,16,7,8,2,9,6,1,0.515151515151515,0.4375,0.571428571428571,0.666666666666667,0.588235294117647
2010,1355,12,16,7,5,0,7,5,4,0.428571428571429,0.5,0.5,0,0.357142857142857
2010,1357,14,15,9,4,1,11,4,0,0.482758620689655,0.45,0.5,1,0.555555555555556
2010,1360,10,21,4,3,3,8,9,4,0.32258064516129,0.333333333333333,0.25,0.428571428571429,0.315789473684211
2010,1362,10,18,7,3,0,10,4,4,0.357142857142857,0.411764705882353,0.428571428571429,0,0.272727272727273
2010,1365,9,21,4,5,0,8,12,1,0.3,0.333333333333333,0.294117647058824,0,0.277777777777778
2010,1371,19,12,13,5,1,6,4,2,0.612903225806452,0.684210526315789,0.555555555555556,0.333333333333333,0.5
2010,1373,27,6,17,9,1,5,0,1,0.818181818181818,0.772727272727273,1,0.5,0.909090909090909
2010,1375,15,15,7,6,2,8,6,1,0.5,0.466666666666667,0.5,0.666666666666667,0.533333333333333
2010,1376,15,16,11,2,2,9,5,2,0.483870967741935,0.55,0.285714285714286,0.5,0.363636363636364
2010,1378,20,12,11,4,5,6,4,2,0.625,0.647058823529412,0.5,0.714285714285714,0.6
2010,1382,14,16,9,3,2,10,4,2,0.466666666666667,0.473684210526316,0.428571428571429,0.5,0.454545454545455
2010,1384,11,19,9,2,0,14,5,0,0.366666666666667,0.391304347826087,0.285714285714286,NA,0.285714285714286
2010,1385,17,15,11,4,2,7,8,0,0.53125,0.611111111111111,0.333333333333333,1,0.428571428571429
2010,1386,11,20,8,2,1,12,5,3,0.354838709677419,0.4,0.285714285714286,0.25,0.272727272727273
2010,1388,25,5,13,9,3,2,2,1,0.833333333333333,0.866666666666667,0.818181818181818,0.75,0.8
2010,1392,21,9,11,9,1,7,1,1,0.7,0.611111111111111,0.9,0.5,0.833333333333333
2010,1394,14,15,7,5,2,11,2,2,0.482758620689655,0.388888888888889,0.714285714285714,0.5,0.636363636363636
2010,1397,25,8,15,5,5,5,1,2,0.757575757575758,0.75,0.833333333333333,0.714285714285714,0.769230769230769
2010,1403,17,15,13,3,1,9,5,1,0.53125,0.590909090909091,0.375,0.5,0.4
2010,1406,10,21,6,3,1,11,9,1,0.32258064516129,0.352941176470588,0.25,0.5,0.285714285714286
2010,1412,23,8,12,9,2,4,3,1,0.741935483870968,0.75,0.75,0.666666666666667,0.733333333333333
2010,1416,14,17,8,3,3,9,6,2,0.451612903225806,0.470588235294118,0.333333333333333,0.6,0.428571428571429
2010,1429,26,7,16,8,2,5,1,1,0.787878787878788,0.761904761904762,0.888888888888889,0.666666666666667,0.833333333333333
2010,1430,8,18,7,0,1,12,4,2,0.307692307692308,0.368421052631579,0,0.333333333333333,0.142857142857143
2010,1431,26,6,15,8,3,2,2,2,0.8125,0.882352941176471,0.8,0.6,0.733333333333333
2010,1433,22,9,15,5,2,7,1,1,0.709677419354839,0.681818181818182,0.833333333333333,0.666666666666667,0.777777777777778
2010,1437,24,7,12,6,6,4,2,1,0.774193548387097,0.75,0.75,0.857142857142857,0.8
2010,1438,15,16,11,2,2,8,6,2,0.483870967741935,0.578947368421053,0.25,0.5,0.333333333333333
2010,1440,6,19,4,2,0,13,6,0,0.24,0.235294117647059,0.25,NA,0.25
2010,1448,19,10,13,5,1,7,2,1,0.655172413793103,0.65,0.714285714285714,0.5,0.666666666666667
2010,1449,24,9,17,4,3,6,2,1,0.727272727272727,0.739130434782609,0.666666666666667,0.75,0.7
2010,1450,15,15,8,2,5,9,5,1,0.5,0.470588235294118,0.285714285714286,0.833333333333333,0.538461538461538
2010,1462,24,8,15,7,2,5,0,3,0.75,0.75,1,0.4,0.75
2010,1139,28,4,15,12,1,1,0,3,0.875,0.9375,1,0.25,0.8125
2010,1165,25,4,9,13,3,3,1,0,0.862068965517241,0.75,0.928571428571429,1,0.941176470588235
2010,1170,7,21,3,4,0,12,8,1,0.25,0.2,0.333333333333333,0,0.307692307692308
2010,1173,20,12,15,4,1,7,2,3,0.625,0.681818181818182,0.666666666666667,0.25,0.5
2010,1183,17,12,10,7,0,7,4,1,0.586206896551724,0.588235294117647,0.636363636363636,0,0.583333333333333
2010,1185,15,15,9,5,1,9,4,2,0.5,0.5,0.555555555555556,0.333333333333333,0.5
2010,1189,8,23,3,4,1,12,7,4,0.258064516129032,0.2,0.363636363636364,0.2,0.3125
2010,1190,19,14,8,9,2,9,5,0,0.575757575757576,0.470588235294118,0.642857142857143,1,0.6875
2010,1210,21,12,13,3,5,8,2,2,0.636363636363636,0.619047619047619,0.6,0.714285714285714,0.666666666666667
2010,1211,25,6,13,6,6,3,1,2,0.806451612903226,0.8125,0.857142857142857,0.75,0.8
2010,1237,22,10,9,9,4,5,2,3,0.6875,0.642857142857143,0.818181818181818,0.571428571428571,0.722222222222222
2010,1247,12,18,6,4,2,8,7,3,0.4,0.428571428571429,0.363636363636364,0.4,0.375
2010,1256,23,10,11,9,3,7,2,1,0.696969696969697,0.611111111111111,0.818181818181818,0.75,0.8
2010,1258,17,15,8,6,3,8,5,2,0.53125,0.5,0.545454545454545,0.6,0.5625
2010,1264,11,20,6,4,1,12,8,0,0.354838709677419,0.333333333333333,0.333333333333333,1,0.384615384615385
2010,1274,19,13,11,2,6,8,4,1,0.59375,0.578947368421053,0.333333333333333,0.857142857142857,0.615384615384615
2010,1304,15,18,12,1,2,10,6,2,0.454545454545455,0.545454545454545,0.142857142857143,0.5,0.272727272727273
2010,1305,19,12,14,4,1,9,2,1,0.612903225806452,0.608695652173913,0.666666666666667,0.5,0.625
2010,1307,29,4,17,10,2,2,1,1,0.878787878787879,0.894736842105263,0.909090909090909,0.666666666666667,0.857142857142857
2010,1323,23,11,17,3,3,6,3,2,0.676470588235294,0.739130434782609,0.5,0.6,0.545454545454545
2010,1328,13,18,11,1,1,10,4,4,0.419354838709677,0.523809523809524,0.2,0.2,0.2
2010,1329,22,10,15,3,4,7,1,2,0.6875,0.681818181818182,0.75,0.666666666666667,0.7
2010,1333,14,17,9,4,1,9,6,2,0.451612903225806,0.5,0.4,0.333333333333333,0.384615384615385
2010,1339,19,10,11,5,3,6,2,2,0.655172413793103,0.647058823529412,0.714285714285714,0.6,0.666666666666667
2010,1343,19,8,9,10,0,5,3,0,0.703703703703704,0.642857142857143,0.769230769230769,NA,0.769230769230769
