"","Season","TeamID","avg","sd"
"1216",2011,1261,1.76923076923077,0.832050294337844
"1217",2012,1261,1.78571428571429,0.801783725737273
"1218",2013,1261,1.73333333333333,1.03279555898864
"1219",2014,1261,1.71428571428571,0.994490316197694
"1220",2015,1261,1.53846153846154,0.518874521662771
"1221",2016,1261,1.88235294117647,0.781213234429025
"1222",2017,1261,2,1
"1223",2014,1262,1,0
"1224",2015,1262,1.38461538461538,0.506369683541833
"1225",2016,1262,1.76923076923077,0.832050294337844
"1226",2017,1262,2.16666666666667,1.02985730108887
"1227",2010,1263,1,0
"1228",2011,1263,1.84615384615385,0.375533808099405
"1229",2012,1263,2,0.960768922830523
"1230",2013,1263,1.8125,1.04682058316281
"1231",2014,1263,1.92307692307692,0.862316498502576
"1232",2015,1263,2.23529411764706,1.20049009599756
"1233",2016,1263,2.06666666666667,1.09978352848359
"1234",2017,1263,1.875,1.1474609652039
"1235",2010,1264,1.0625,0.25
"1236",2011,1264,1.69230769230769,0.630425171956115
"1237",2012,1264,1.875,0.885061203156784
"1238",2013,1264,2,1.10940039245046
"1239",2014,1264,2.26666666666667,1.27988094684437
"1240",2015,1264,2.14285714285714,1.09945041215655
"1241",2016,1264,2.15384615384615,1.14354374979373
"1242",2017,1264,1.84615384615385,0.987096233585649
"1243",2010,1265,1,0
"1244",2011,1265,1.66666666666667,0.487950036474267
"1245",2012,1265,1.78571428571429,0.801783725737273
"1246",2013,1265,2.375,0.957427107756338
"1247",2014,1265,2.46666666666667,1.24594580635795
"1248",2015,1265,2.53846153846154,1.39136531360295
"1249",2016,1265,1.71428571428571,0.994490316197694
"1250",2017,1265,2.25,1.05528970602217
"1251",2010,1266,1,0
"1252",2011,1266,1.61538461538462,0.506369683541833
"1253",2012,1266,2.23076923076923,1.16575055606865
"1254",2013,1266,2.5,1.45443618470685
"1255",2014,1266,2.73333333333333,1.75119007154183
"1256",2015,1266,2.15384615384615,1.34450448407296
"1257",2016,1266,1.53846153846154,0.776250025806185
"1258",2017,1266,2.07692307692308,1.11516355015296
"1259",2010,1267,1.07142857142857,0.267261241912424
"1260",2011,1267,1.42857142857143,0.513552591013095
"1261",2012,1267,1.84615384615385,0.898717034272917
"1262",2013,1267,1.85714285714286,0.949262293098647
"1263",2014,1267,1.41666666666667,0.668557923421521
"1264",2015,1267,1.83333333333333,0.834847109936722
"1265",2016,1267,1.53333333333333,0.743223352957207
"1266",2017,1267,2.1875,0.981070843517429
"1267",2010,1268,1,0
"1268",2011,1268,1.53846153846154,0.518874521662771
"1269",2012,1268,1.6,0.736788397613007
"1270",2013,1268,1.71428571428571,0.913873533463375
"1271",2014,1268,1.82352941176471,0.808957208204416
"1272",2015,1268,1.9375,1.06262254195301
"1273",2016,1268,1.93333333333333,0.961150104723255
"1274",2017,1268,2.06666666666667,1.03279555898864
"1275",2010,1269,1,0
"1276",2011,1269,1.66666666666667,0.487950036474267
"1277",2012,1269,2.41666666666667,0.668557923421521
"1278",2013,1269,2.81818181818182,1.07871977994119
"1279",2014,1269,1.95,1.43178210632764
"1280",2015,1269,2.30769230769231,1.49357598761135
"1281",2016,1269,2.15384615384615,1.2810252304407
"1282",2017,1269,2.0625,0.997914491994847
"1283",2010,1270,1,0
"1284",2011,1270,1.6875,0.478713553878169
"1285",2012,1270,1.90909090909091,0.943879807448539
"1286",2013,1270,1.92857142857143,1.14113881811014
"1287",2014,1270,2.31578947368421,1.10818327700728
"1288",2015,1270,2.69230769230769,0.947330933431342
"1289",2016,1270,2.6875,1.35246688191122
"1290",2017,1270,2.08333333333333,1.31137217055151
"1291",2010,1271,1.0625,0.25
"1292",2011,1271,1.55555555555556,0.511309992564914
"1293",2012,1271,1.69230769230769,0.947330933431342
"1294",2013,1271,1.57142857142857,0.937614461876991
"1295",2014,1271,1.625,0.885061203156784
"1296",2015,1271,1.86666666666667,1.06009882737862
"1297",2016,1271,1.53333333333333,0.743223352957207
"1298",2017,1271,1.76923076923077,0.725011052081984
"1299",2010,1272,1,0
"1300",2011,1272,1.46666666666667,0.516397779494322
"1301",2012,1272,2.06666666666667,0.703731550548997
"1302",2013,1272,2.4,1.0555973258235
"1303",2014,1272,1.92857142857143,1.20666646429076
"1304",2015,1272,1.61538461538462,0.767947647788304
"1305",2016,1272,1.77777777777778,1.06027496741928
"1306",2017,1272,1.69230769230769,0.947330933431342
"1307",2010,1273,1.22222222222222,0.73208449814096
"1308",2011,1273,1.55,0.604805318829299
"1309",2012,1273,2.05882352941176,0.747545001596402
"1310",2013,1273,2.5625,1.09354164682162
"1311",2014,1273,2.88235294117647,1.57648156273616
"1312",2015,1273,2.07142857142857,1.49173547429654
"1313",2016,1273,2.13333333333333,1.30201309334357
"1314",2017,1273,1.76923076923077,0.832050294337844
"1315",2010,1274,1,0
"1316",2011,1274,1.75,0.452267016866645
"1317",2012,1274,2,0.925820099772551
"1318",2013,1274,2.53333333333333,0.990430401872025
"1319",2014,1274,2.58333333333333,1.44337567297406
"1320",2015,1274,1.46666666666667,0.743223352957207
"1321",2016,1274,2.17647058823529,1.07443555632987
"1322",2017,1274,1.92307692307692,0.954073587443029
"1323",2010,1275,1.07142857142857,0.267261241912424
"1324",2011,1275,1.61538461538462,0.506369683541833
"1325",2012,1275,1.83333333333333,0.834847109936722
"1326",2013,1275,2.30769230769231,0.947330933431342
"1327",2014,1275,1.76923076923077,1.01273936708367
"1328",2015,1275,1.66666666666667,0.899735410842437
"1329",2016,1275,1.93333333333333,0.883715101688537
"1330",2017,1275,1.69230769230769,0.85485041426511
"1331",2010,1276,1,0
"1332",2011,1276,1.6,0.632455532033676
"1333",2012,1276,2.42857142857143,0.85163062725264
"1334",2013,1276,2.41176470588235,1.41681083464818
"1335",2014,1276,1.9375,1.12361025271221
"1336",2015,1276,1.5625,0.813941029804985
"1337",2016,1276,2.4,1.18321595661992
"1338",2017,1276,2.5,1.40054934277178
"1339",2010,1277,1,0
"1340",2011,1277,1.6,0.50709255283711
"1341",2012,1277,1.625,0.806225774829855
"1342",2013,1277,1.9375,0.928708781050335
"1343",2014,1277,2.41176470588235,1.06412073618386
"1344",2015,1277,2.1875,1.22304265393049
"1345",2016,1277,2.11764705882353,1.16631647405284
"1346",2017,1277,1.73333333333333,0.883715101688537
"1347",2010,1278,1,0
"1348",2011,1278,1.53846153846154,0.518874521662771
"1349",2012,1278,1.625,0.806225774829855
"1350",2013,1278,2.42857142857143,0.85163062725264
"1351",2014,1278,2.28571428571429,1.2666473875533
"1352",2015,1278,2.21428571428571,1.42389343964797
"1353",2016,1278,1.69230769230769,0.751067616198811
"1354",2017,1278,1.78571428571429,0.801783725737273
"1355",2010,1279,1,0
"1356",2011,1279,1.54545454545455,0.522232967867094
"1357",2012,1279,2,1.3228756555323
"1358",2013,1279,1.72222222222222,0.9582800496696
"1359",2014,1279,2.07692307692308,0.954073587443029
"1360",2015,1279,2.23076923076923,1.23516841994969
"1361",2016,1279,1.63636363636364,1.04860245067761
"1362",2017,1279,1.84615384615385,1.14354374979373
"1363",2010,1280,1,0
"1364",2011,1280,1.64705882352941,0.492592183071889
"1365",2012,1280,2,0.845154254728517
"1366",2013,1280,1.90909090909091,1.22102788293679
"1367",2014,1280,1.78571428571429,0.699293206753068
"1368",2015,1280,1.92307692307692,1.11516355015296
"1369",2016,1280,1.93333333333333,1.22279928657082
"1370",2017,1280,1.33333333333333,0.816496580927726
"1371",2010,1281,1,0
"1372",2011,1281,1.66666666666667,0.492365963917331
"1373",2012,1281,2.18181818181818,0.873862897505303
"1374",2013,1281,1.30769230769231,0.751067616198811
"1375",2014,1281,1.53846153846154,0.518874521662771
"1376",2015,1281,1.38461538461538,0.697247334992287
"1377",2016,1281,1.61538461538462,0.8038369524685
"1378",2017,1281,1.54166666666667,0.721060008759246
"1379",2010,1282,1,0
"1380",2011,1282,1.7,0.483045891539648
"1381",2012,1282,1.78571428571429,0.801783725737273
"1382",2013,1282,1.71428571428571,0.825420305855557
"1383",2014,1282,2,1.1766968108291
"1384",2015,1282,1.375,0.61913918736689
"1385",2016,1282,1.58823529411765,0.712287119900726
"1386",2017,1282,1.85714285714286,0.949262293098647
"1387",2010,1283,1.07692307692308,0.277350098112615
"1388",2011,1283,1.66666666666667,0.65133894727893
"1389",2012,1283,1.41666666666667,0.829702233998107
"1390",2013,1283,1.58333333333333,0.792961461098759
"1391",2014,1283,2,1.03774904332554
"1392",2015,1283,1.92307692307692,1.03774904332554
"1393",2016,1283,1.92307692307692,0.954073587443029
"1394",2017,1283,2,1.0690449676497
"1395",2010,1284,1,0
"1396",2011,1284,1.5,0.518874521662771
"1397",2012,1284,2,0.852802865422442
"1398",2013,1284,2,1.15470053837925
"1399",2014,1284,1.5625,0.727438428093173
"1400",2015,1284,2.23076923076923,1.01273936708367
"1401",2016,1284,2.07692307692308,1.11516355015296
"1402",2017,1284,2.53846153846154,1.33012434352235
"1403",2010,1285,1,0
"1404",2011,1285,1.41666666666667,0.514928650544437
"1405",2012,1285,2,0.816496580927726
"1406",2013,1285,2.07692307692308,1.11516355015296
"1407",2014,1285,2.07142857142857,1.14113881811014
"1408",2015,1285,1.91666666666667,1.08362466945083
"1409",2016,1285,1.91666666666667,0.90033663737852
"1410",2017,1285,2.30769230769231,1.18213192894698
"1411",2010,1286,1.08333333333333,0.288675134594813
"1412",2011,1286,1.57142857142857,0.755928946018454
"1413",2012,1286,1.53333333333333,0.639940473422184
"1414",2013,1286,1.53846153846154,0.660225291773525
"1415",2014,1286,1.91666666666667,0.668557923421521
"1416",2015,1286,2.30769230769231,1.10940039245046
"1417",2016,1286,1.83333333333333,1.19341628287971
"1418",2017,1286,1.46153846153846,0.660225291773525
"1419",2010,1287,1,0
"1420",2011,1287,1.38461538461538,0.506369683541833
"1421",2012,1287,1.5,0.75955452531275
"1422",2013,1287,1.46666666666667,0.639940473422184
"1423",2014,1287,1.69230769230769,1.03155347127648
"1424",2015,1287,1.53333333333333,0.833809387832792
"1425",2016,1287,1.5,0.650443635587991
"1426",2017,1287,1.71428571428571,0.611249845502127
"1427",2010,1288,1,0
"1428",2011,1288,1.42857142857143,0.513552591013095
"1429",2012,1288,1.61111111111111,0.777544316035229
"1430",2013,1288,1.71428571428571,0.994490316197694
"1431",2014,1288,2.21428571428571,1.05090228108783
"1432",2015,1288,1.85714285714286,1.06234242529018
"1433",2016,1288,2,1.19522860933439
"1434",2017,1288,1.53333333333333,0.833809387832792
"1435",2010,1290,1.06666666666667,0.258198889747161
"1436",2011,1290,1.64285714285714,0.497245158098847
"1437",2012,1290,1.83333333333333,0.834847109936722
"1438",2013,1290,1.125,0.341565025531987
"1439",2014,1290,1.55,0.604805318829299
"1440",2015,1290,1.46666666666667,0.743223352957207
"1441",2016,1290,1.33333333333333,0.594088525786005
"1442",2017,1290,1.94736842105263,1.12909423927748
"1443",2010,1291,1,0
"1444",2011,1291,1.71428571428571,0.468807230938495
"1445",2012,1291,2.07142857142857,0.91687476825319
"1446",2013,1291,2.0625,1.18145390656315
"1447",2014,1291,2.07692307692308,1.32045058354705
"1448",2015,1291,2.2,1.37321312465119
"1449",2016,1291,2.23076923076923,1.09192842819834
"1450",2017,1291,2.15384615384615,1.21423184538991
"1451",2010,1292,1.21428571428571,0.801783725737273
"1452",2011,1292,1.4,0.50709255283711
"1453",2012,1292,1.6875,0.79320026895272
"1454",2013,1292,2.1875,1.04682058316281
"1455",2014,1292,2,1.17260393995586
"1456",2015,1292,1.69230769230769,0.947330933431342
"1457",2016,1292,1.91666666666667,0.792961461098759
"1458",2017,1292,1.6875,0.946484724300046
"1459",2010,1293,1.1875,0.543905629069357
"1460",2011,1293,1.6875,0.602079728939615
"1461",2012,1293,2,1.08012344973464
"1462",2013,1293,1.92307692307692,1.18754217199071
"1463",2014,1293,1.63636363636364,0.504524979109513
"1464",2015,1293,2,0.852802865422442
"1465",2016,1293,2.07692307692308,1.44115338424578
"1466",2017,1293,1.30769230769231,0.480384461415261
"1467",2010,1294,1.125,0.341565025531987
"1468",2011,1294,1.625,0.61913918736689
"1469",2012,1294,2,0.953462589245592
"1470",2013,1294,2.23076923076923,1.01273936708367
"1471",2014,1294,2.46666666666667,1.4573295865416
"1472",2015,1294,2.15384615384615,1.21423184538991
"1473",2016,1294,1.71428571428571,0.913873533463375
"1474",2017,1294,1.58333333333333,0.90033663737852
"1475",2010,1295,1,0
"1476",2011,1295,1.63636363636364,0.504524979109513
"1477",2012,1295,2.23076923076923,0.832050294337844
"1478",2013,1295,2.5,1.24316312101612
"1479",2014,1295,2.92307692307692,1.4978617237882
"1480",2015,1295,1.83333333333333,1.02985730108887
"1481",2016,1295,1.92857142857143,1.14113881811014
"1482",2017,1295,2.23076923076923,1.01273936708367
"1483",2010,1296,1,0
"1484",2011,1296,1.53333333333333,0.516397779494322
"1485",2012,1296,1.92857142857143,1.20666646429076
"1486",2013,1296,2,1.55838744494796
"1487",2014,1296,2.71428571428571,1.85756546332813
"1488",2015,1296,2.38461538461538,1.44559454541846
"1489",2016,1296,1.6,1
"1490",2017,1296,2.15384615384615,1.14354374979373
"1491",2013,1297,1,0
"1492",2014,1297,1.41666666666667,0.514928650544437
"1493",2015,1297,2.06666666666667,0.703731550548997
"1494",2016,1297,2.46666666666667,1.12546286774228
"1495",2017,1297,1.76470588235294,1.0914103126635
"1496",2010,1298,1,0
"1497",2011,1298,1.53846153846154,0.518874521662771
"1498",2012,1298,1.70588235294118,0.77174363314129
"1499",2013,1298,1.8125,0.834166250416147
"1500",2014,1298,1.94444444444444,1.05564155136453
"1501",2015,1298,2.22222222222222,1.1143742932065
"1502",2016,1298,2.27777777777778,1.07405529245092
"1503",2017,1298,2.25,1.20852236875842
"1504",2010,1299,1,0
"1505",2011,1299,1.64285714285714,0.497245158098847
"1506",2012,1299,2,0.970142500145332
"1507",2013,1299,2.375,1.31021626713557
"1508",2014,1299,1.57142857142857,0.937614461876991
"1509",2015,1299,1.64705882352941,0.701888209634219
"1510",2016,1299,2.17647058823529,1.07443555632987
"1511",2017,1299,1.93333333333333,1.03279555898864
"1512",2010,1300,1,0
"1513",2011,1300,1.61111111111111,0.697802339187225
"1514",2012,1300,2.15384615384615,0.987096233585649
"1515",2013,1300,1.78571428571429,1.18831305306637
"1516",2014,1300,2.30769230769231,1.60128153805087
"1517",2015,1300,1.53846153846154,1.12660142429822
"1518",2016,1300,1.56,0.820568908339411
"1519",2017,1300,1.69230769230769,0.85485041426511
"1520",2010,1301,1.0625,0.25
"1521",2011,1301,1.75,0.683130051063973
"1522",2012,1301,2.125,1.1474609652039
"1523",2013,1301,2.4,1.35224680756563
"1524",2014,1301,1.73333333333333,1.16291915126588
"1525",2015,1301,2,0.935414346693485
"1526",2016,1301,2.07142857142857,0.997248963150875
"1527",2017,1301,1.78947368421053,1.03166248617468
"1528",2012,1303,1.08333333333333,0.288675134594813
"1529",2013,1303,1.42105263157895,0.606976978666884
"1530",2014,1303,2.16666666666667,0.937436866561092
"1531",2015,1303,1.66666666666667,0.984731927834662
"1532",2016,1303,1.33333333333333,0.676123403782813
"1533",2017,1303,2.25,1.13818036595899
"1534",2010,1304,1,0
"1535",2011,1304,1.66666666666667,0.487950036474267
"1536",2012,1304,1.77777777777778,0.878203752021909
"1537",2013,1304,2,1
"1538",2014,1304,2,1.10940039245046
"1539",2015,1304,2.38461538461538,1.32529629004621
"1540",2016,1304,1.71428571428571,1.13872880735639
"1541",2017,1304,1.61111111111111,0.849836585598797
"1542",2010,1305,1,0
"1543",2011,1305,1.33333333333333,0.487950036474267
"1544",2012,1305,2.07692307692308,0.640512615220349
"1545",2013,1305,2.46153846153846,1.12660142429822
"1546",2014,1305,1.83333333333333,1.11464085804543
"1547",2015,1305,1.61538461538462,0.650443635587991
"1548",2016,1305,2,1
"1549",2017,1305,1.57142857142857,0.937614461876991
"1550",2010,1306,1,0
"1551",2011,1306,1.84615384615385,0.375533808099405
"1552",2012,1306,2.33333333333333,0.984731927834662
"1553",2013,1306,2.30769230769231,1.43669849450139
"1554",2014,1306,2.08333333333333,1.50504203102489
"1555",2015,1306,1.78571428571429,0.699293206753068
"1556",2016,1306,2,0.774596669241483
"1557",2017,1306,2.08333333333333,1.24011240937215
"1558",2010,1307,1,0
"1559",2011,1307,1.46153846153846,0.518874521662771
"1560",2012,1307,2.23076923076923,0.926808695996298
"1561",2013,1307,2.41666666666667,1.08362466945083
"1562",2014,1307,2.07142857142857,1.26881445053645
"1563",2015,1307,1.66666666666667,0.887625364598595
"1564",2016,1307,1.625,0.806225774829855
"1565",2017,1307,2.07142857142857,0.91687476825319
"1566",2010,1308,1.21052631578947,0.713282503517759
"1567",2011,1308,1.78571428571429,0.578934223521839
"1568",2012,1308,2.07692307692308,1.03774904332554
"1569",2013,1308,2.21428571428571,1.25137287246211
"1570",2014,1308,2.27272727272727,1.1037127426019
"1571",2015,1308,2,1.4142135623731
"1572",2016,1308,1.69230769230769,0.630425171956115
"1573",2017,1308,2.14285714285714,1.02710518202619
"1574",2010,1309,1,0
"1575",2013,1309,1.15789473684211,0.501459857121279
"1576",2014,1309,1.41176470588235,0.507299656195892
"1577",2015,1309,1.66666666666667,0.778498944161523
"1578",2016,1309,2.15384615384615,1.14354374979373
"1579",2017,1309,2.1875,1.16726175299288
"1580",2010,1310,1,0
"1581",2011,1310,1.54545454545455,0.522232967867094
"1582",2012,1310,2,0.852802865422442
"1583",2013,1310,2.08333333333333,1.08362466945083
"1584",2014,1310,1.53333333333333,1.06009882737862
"1585",2015,1310,1.53333333333333,0.516397779494322
"1586",2016,1310,1.71428571428571,0.913873533463375
"1587",2017,1310,1.58333333333333,0.668557923421521
"1588",2010,1311,1.06666666666667,0.258198889747161
"1589",2011,1311,1.53333333333333,0.516397779494322
"1590",2012,1311,1.71428571428571,0.825420305855557
"1591",2013,1311,1.875,0.957427107756338
"1592",2014,1311,2.4375,1.54784796841723
"1593",2015,1311,2.25,1.43759057685652
"1594",2016,1311,2.4375,1.54784796841723
"1595",2017,1311,2.25,1.35680105059994
"1596",2010,1312,1,0
"1597",2011,1312,1.57142857142857,0.513552591013095
"1598",2012,1312,2.23529411764706,0.970142500145332
"1599",2013,1312,2.09090909090909,1.300349603341
"1600",2014,1312,1.66666666666667,0.778498944161523
"1601",2015,1312,2.30769230769231,1.03155347127648
"1602",2016,1312,2.26666666666667,1.22279928657082
"1603",2017,1312,2.07692307692308,1.25575597825496
"1604",2010,1313,1,0
"1605",2011,1313,1.53333333333333,0.516397779494322
"1606",2012,1313,2.10526315789474,1.04853002087607
"1607",2013,1313,2.85714285714286,1.74027912375326
"1608",2014,1313,2.75,1.61815359364665
"1609",2015,1313,2.47058823529412,1.94028500029066
"1610",2016,1313,1.41666666666667,0.514928650544437
"1611",2017,1313,1.5,0.797724035217466
"1612",2010,1314,1.16666666666667,0.514495755427527
"1613",2011,1314,1.57894736842105,0.768533196975772
"1614",2012,1314,1.94736842105263,0.779863535820802
"1615",2013,1314,2,1.08465228909328
"1616",2014,1314,2.4375,1.15289490703475
"1617",2015,1314,2.13636363636364,1.16682126372117
"1618",2016,1314,2.55555555555556,1.19912822364084
"1619",2017,1314,2.64705882352941,1.455213750218
"1620",2010,1315,1.06666666666667,0.258198889747161
"1621",2011,1315,1.86666666666667,0.516397779494322
"1622",2012,1315,2.5,0.894427190999916
"1623",2013,1315,3.16666666666667,1.26730446462585
"1624",2014,1315,2.21428571428571,1.47692880035521
"1625",2015,1315,1.8,0.861891607371335
"1626",2016,1315,1.84615384615385,1.06818801763811
"1627",2017,1315,2,1.03774904332554
"1628",2010,1316,1.38461538461538,1.12089707663561
"1629",2011,1316,1.75,0.621581560508061
"1630",2012,1316,2.5,0.97182531580755
"1631",2013,1316,2.58333333333333,1.56427928995103
"1632",2014,1316,1.58333333333333,1.24011240937215
"1633",2015,1316,1.81818181818182,0.603022689155527
"1634",2016,1316,2.33333333333333,0.984731927834662
"1635",2017,1316,2.38461538461538,1.32529629004621
"1636",2010,1317,1,0
"1637",2011,1317,1.66666666666667,0.492365963917331
"1638",2012,1317,1.64285714285714,0.928782731664065
"1639",2013,1317,1.78571428571429,0.892582375303981
"1640",2014,1317,1.91666666666667,1.08362466945083
"1641",2015,1317,1.61538461538462,0.960768922830523
"1642",2016,1317,1.5,0.518874521662771
"1643",2017,1317,1.73333333333333,0.79880863671798
"1644",2010,1318,1.4375,1.20933866224478
"1645",2011,1318,1.66666666666667,0.492365963917331
"1646",2012,1318,2,0.852802865422442
"1647",2013,1318,2.25,1.13818036595899
"1648",2014,1318,2.07142857142857,1.14113881811014
"1649",2015,1318,2.33333333333333,0.984731927834662
"1650",2016,1318,2.46153846153846,1.39136531360295
"1651",2017,1318,1.92307692307692,1.11516355015296
"1652",2010,1319,1,0
"1653",2011,1319,1.76923076923077,0.438529009653515
"1654",2012,1319,1.875,1.20415945787923
"1655",2013,1319,2.2,1.20712172424443
"1656",2014,1319,1.66666666666667,0.899735410842437
"1657",2015,1319,1.94736842105263,1.0787690624311
"1658",2016,1319,1.64705882352941,0.931475742477242
"1659",2017,1319,2.11111111111111,1.13183291683622
"1660",2010,1320,1,0
"1661",2011,1320,1.72727272727273,0.467099366496914
"1662",2012,1320,2,0.912870929175277
"1663",2013,1320,2.75,1.05528970602217
"1664",2014,1320,2.30769230769231,1.18213192894698
"1665",2015,1320,2.6,1.45405835999994
"1666",2016,1320,2.4,0.843274042711568
"1667",2017,1320,1.85714285714286,1.23145585242976
"1668",2010,1321,1,0
"1669",2011,1321,1.92307692307692,0.277350098112615
"1670",2012,1321,2.15384615384615,0.987096233585649
"1671",2013,1321,1.82352941176471,1.13111085429585
"1672",2014,1321,2.5,1
"1673",2015,1321,2,1.30088727117598
"1674",2016,1321,2.14285714285714,1.35062053300541
"1675",2017,1321,2.58333333333333,1.16450015288132
"1676",2010,1322,1.375,1.08781125813871
"1677",2011,1322,1.84615384615385,0.800640769025436
"1678",2012,1322,2,1.1766968108291
"1679",2013,1322,2.23529411764706,1.4374200745044
"1680",2014,1322,2.1875,1.10867789130417
"1681",2015,1322,1.71428571428571,0.994490316197694
"1682",2016,1322,1.93333333333333,1.09978352848359
"1683",2017,1322,2.14285714285714,1.09945041215655
"1684",2010,1323,1,0
"1685",2011,1323,1.66666666666667,0.492365963917331
"1686",2012,1323,2.08333333333333,0.792961461098759
"1687",2013,1323,2.18181818181818,1.07871977994119
"1688",2014,1323,2.41666666666667,1.16450015288132
"1689",2015,1323,2.14285714285714,1.29241234531773
"1690",2016,1323,2.28571428571429,1.13872880735639
"1691",2017,1323,2.53333333333333,1.40746310109799
"1692",2010,1324,1,0
"1693",2011,1324,1.58333333333333,0.514928650544437
"1694",2012,1324,1.66666666666667,0.65133894727893
"1695",2013,1324,2.06666666666667,1.03279555898864
"1696",2014,1324,2.08333333333333,1.16450015288132
"1697",2015,1324,1.91666666666667,1.08362466945083
"1698",2016,1324,1.54545454545455,0.820199532264724
"1699",2017,1324,2,1.09544511501033
"1700",2010,1325,1.07142857142857,0.267261241912424
"1701",2011,1325,1.78571428571429,0.578934223521839
"1702",2012,1325,1.85714285714286,0.864437821507566
"1703",2013,1325,2.69230769230769,1.10940039245046
"1704",2014,1325,2.16666666666667,1.33711584684304
"1705",2015,1325,1.69230769230769,0.85485041426511
"1706",2016,1325,1.73333333333333,0.883715101688537
"1707",2017,1325,2.26666666666667,0.961150104723255
"1708",2010,1326,1,0
"1709",2011,1326,1.45454545454545,0.522232967867094
"1710",2012,1326,1.61538461538462,0.650443635587991
"1711",2013,1326,1.92307692307692,0.75955452531275
"1712",2014,1326,2.63636363636364,1.02691063610494
"1713",2015,1326,2.42857142857143,1.50457178749844
"1714",2016,1326,1.83333333333333,1.46680440124618
"1715",2017,1326,2.46153846153846,1.66410058867569
"1716",2010,1328,1,0
"1717",2011,1328,1.38461538461538,0.506369683541833
"1718",2012,1328,1.85714285714286,0.770328886519643
"1719",2013,1328,2,1.10940039245046
"1720",2014,1328,1.8,1.08232553856433
"1721",2015,1328,2.14285714285714,0.864437821507566
"1722",2016,1328,2.26666666666667,1.22279928657082
"1723",2017,1328,1.94117647058824,1.29762225990916
"1724",2010,1329,1.28571428571429,0.825420305855557
"1725",2011,1329,1.66666666666667,0.617213399848368
"1726",2012,1329,1.57142857142857,0.85163062725264
"1727",2013,1329,1.73333333333333,0.703731550548997
"1728",2014,1329,2.25,0.930949336251263
"1729",2015,1329,2.1875,1.32759180473518
"1730",2016,1329,1.94117647058824,0.966345450349804
"1731",2017,1329,2.06666666666667,1.27988094684437
"1732",2010,1330,1.08333333333333,0.288675134594813
"1733",2011,1330,2.2,1.08232553856433
"1734",2012,1330,1.92857142857143,1.07161170596054
"1735",2013,1330,1.81818181818182,1.07871977994119
"1736",2014,1330,2,1.18321595661992
"1737",2015,1330,2.15384615384615,1.14354374979373
"1738",2016,1330,2.16666666666667,1.19341628287971
"1739",2017,1330,1.66666666666667,1.04653623694457
"1740",2010,1331,1.07692307692308,0.277350098112615
"1741",2011,1331,1.6875,0.704154339142587
"1742",2012,1331,2.16666666666667,1.02985730108887
"1743",2013,1331,1.92307692307692,1.18754217199071
"1744",2014,1331,1.5,0.650443635587991
"1745",2015,1331,1.91666666666667,0.90033663737852
"1746",2016,1331,1.64285714285714,0.928782731664065
"1747",2017,1331,1.91666666666667,0.792961461098759
"1748",2010,1332,1.05882352941176,0.242535625036333
"1749",2011,1332,1.5,0.516397779494322
"1750",2012,1332,1.69230769230769,0.85485041426511
"1751",2013,1332,1.64285714285714,1.00820807201863
"1752",2014,1332,1.625,1.02469507659596
"1753",2015,1332,1.26666666666667,0.457737708217063
"1754",2016,1332,1.6,0.632455532033676
"1755",2017,1332,2,0.877058019307029
"1756",2010,1333,1.06666666666667,0.258198889747161
"1757",2011,1333,1.6,0.50709255283711
"1758",2012,1333,2.15384615384615,0.800640769025436
"1759",2013,1333,2.26666666666667,1.09978352848359
"1760",2014,1333,2.47058823529412,1.32842232831014
"1761",2015,1333,2,1.03279555898864
"1762",2016,1333,2.29411764705882,1.21267812518166
"1763",2017,1333,1.875,0.957427107756338
"1764",2010,1334,1,0
"1765",2011,1334,1.72727272727273,0.467099366496914
"1766",2012,1334,1.26666666666667,0.593616839704664
"1767",2013,1334,2.1875,0.910585891976516
"1768",2014,1334,2.15384615384615,1.14354374979373
"1769",2015,1334,1.26666666666667,0.457737708217063
"1770",2016,1334,1.93333333333333,0.883715101688537
"1771",2017,1334,2.17647058823529,1.07443555632987
"1772",2010,1335,1,0
"1773",2011,1335,1.625,0.5
"1774",2012,1335,1.86666666666667,0.833809387832792
"1775",2013,1335,2.33333333333333,1.04653623694457
"1776",2014,1335,2.38888888888889,1.24328260423241
"1777",2015,1335,1.85714285714286,1.02710518202619
"1778",2016,1335,1.88235294117647,0.927520413601263
"1779",2017,1335,2,1.05409255338946
"1780",2010,1336,1.0625,0.25
"1781",2011,1336,1.78571428571429,0.578934223521839
"1782",2012,1336,1.76923076923077,1.09192842819834
"1783",2013,1336,2.1875,1.22304265393049
"1784",2014,1336,2.11764705882353,1.36392599419729
"1785",2015,1336,2.73333333333333,1.43759057685652
"1786",2016,1336,2.45454545454545,1.29333958136573
"1787",2017,1336,1.92307692307692,1.18754217199071
"1788",2010,1337,1.0625,0.25
"1789",2011,1337,1.875,0.5
"1790",2012,1337,2.07142857142857,0.91687476825319
"1791",2013,1337,1.84615384615385,1.14354374979373
"1792",2014,1337,1.70588235294118,1.04670350878084
"1793",2015,1337,2.06666666666667,1.33452327853522
"1794",2016,1337,2.6875,1.53704261489394
"1795",2017,1337,2.4,1.99284434199678
"1796",2010,1338,1.06666666666667,0.258198889747161
"1797",2011,1338,1.85714285714286,0.534522483824849
"1798",2012,1338,2.375,1.08781125813871
"1799",2013,1338,2.45454545454545,1.57249078621379
