"Season","TeamID","Sum_Score","Sum_FGM","Sum_FGA","Sum_FGM3","Sum_FGA3","Sum_FTM","Sum_FTA","Sum_OR","Sum_DR","Sum_Ast","Sum_TO","Sum_Stl","Sum_Blk","Sum_PF","OffRtg","Opp_Sum_Score","Opp_Sum_FGM","Opp_Sum_FGA","Opp_Sum_FGM3","Opp_Sum_FGA3","Opp_Sum_FTM","Opp_Sum_FTA","Opp_Sum_OR","Opp_Sum_DR","Opp_Sum_Ast","Opp_Sum_TO","Opp_Sum_Stl","Opp_Sum_Blk","Opp_Sum_PF","DefRtg","NetRtg","ORper","DRper"
2008,1254,2172,738,1828,208,643,488,717,426,758,324,398,190,82,533,102.671734074536,2151,803,1800,185,587,360,504,331,780,448,432,191,118,643,101.330343515046,1.34139055948984,0.353233830845771,0.696051423324151
2008,1256,1824,636,1616,173,518,379,514,255,586,255,387,191,64,540,92.3937269522227,2155,812,1622,147,432,384,567,338,800,428,443,167,100,490,109.032218894196,-16.638491941973,0.241706161137441,0.634199134199134
2008,1292,2089,728,1574,169,468,464,652,287,670,368,449,177,66,629,103.268607134383,2168,711,1578,210,601,536,732,301,672,367,420,227,74,594,107.375636428472,-4.10702929408971,0.299270072992701,0.690010298661174
2008,1310,2219,714,1763,222,707,569,781,437,675,364,392,227,105,574,107.632758386527,2119,754,1722,186,556,425,619,388,728,376,455,174,130,638,102.796212209415,4.83654617711211,0.375107296137339,0.634995296331138
2008,1340,2223,769,1640,271,675,414,617,335,673,472,440,204,101,538,110.241609140681,2050,726,1625,189,541,409,563,304,651,398,459,204,59,598,101.098771033476,9.14283810720477,0.339756592292089,0.688843398157625
2008,1457,2019,731,1660,197,527,360,602,357,728,400,398,257,106,535,102.702097788268,1824,622,1575,209,674,371,533,298,699,372,467,193,80,555,92.1901219093059,10.5119758789619,0.338068181818182,0.709551656920078
2008,1122,2536,838,1858,267,692,593,830,344,728,491,433,331,74,597,109.679093504022,2403,856,1834,272,733,419,600,347,806,518,573,234,112,715,103.399311531842,6.2797819721805,0.299130434782609,0.677209302325581
2008,1152,1779,646,1483,188,541,299,441,287,552,334,411,189,103,485,98.7762626038289,2007,710,1519,196,486,391,555,343,625,420,374,190,95,438,111.860439192955,-13.0841765891262,0.31469298245614,0.616759776536313
2008,1167,1929,687,1694,191,545,364,536,375,603,341,396,175,53,476,98.8804822537984,2177,798,1644,218,590,363,522,321,721,467,412,196,81,469,110.806848952501,-11.9263666987028,0.342153284671533,0.652597402597403
2008,1177,2177,791,1827,231,645,364,562,381,657,416,361,221,85,458,105.973869190179,2273,830,1783,247,606,366,505,376,752,523,405,180,99,522,111.73925867663,-5.7653894864511,0.336275375110327,0.636011616650532
2008,1189,1937,721,1692,168,532,327,480,319,698,358,415,206,78,589,96.8887555022009,2024,713,1620,169,511,429,656,338,745,367,418,196,90,505,101.778099605761,-4.88934410355984,0.299812030075188,0.673745173745174
2008,1190,2416,852,1889,219,624,493,686,384,767,399,501,268,98,654,104.686633388796,2410,828,1899,287,822,467,715,454,751,495,552,213,105,597,104.256791832497,0.429841556299465,0.338325991189427,0.628173628173628
2008,1220,1989,725,1664,148,444,391,582,353,757,306,491,187,168,582,96.6434735287258,2077,705,1705,197,590,470,659,333,689,444,392,248,111,550,101.121735574208,-4.47826204548207,0.338771593090211,0.694495412844037
2008,1224,1817,658,1594,148,520,353,574,321,742,309,586,137,140,539,86.0501240788801,2268,839,1895,210,589,380,580,426,730,463,406,294,72,579,106.468876161863,-20.4187520829827,0.305423406279734,0.63527397260274
2008,1237,2237,788,1568,219,516,442,564,279,625,430,365,225,77,512,117.603145897296,1950,682,1564,225,651,361,521,331,566,424,431,162,73,511,102.998035114407,14.6051107828887,0.330177514792899,0.653765690376569
2008,1247,2307,798,1804,246,621,465,672,402,736,444,501,210,92,583,104.926592319028,2353,857,1843,198,571,441,618,332,714,485,432,227,166,587,106.23408520398,-1.30749288495248,0.360215053763441,0.689138576779026
2008,1251,2000,698,1514,258,702,346,465,232,660,453,388,163,41,520,106.689427077777,1982,700,1559,198,587,384,545,299,655,405,375,181,92,505,105.71794324728,0.971483830496894,0.261555806087937,0.688216892596455
2008,1252,2150,744,1695,211,601,451,695,341,782,412,450,198,75,590,101.905393876197,2117,724,1724,228,635,441,666,329,729,367,430,202,102,597,99.9508980000378,1.95449587615902,0.318691588785047,0.703870387038704
2008,1253,1944,665,1558,206,587,408,549,269,684,422,504,163,71,525,95.548914753067,2242,811,1751,229,619,391,550,345,689,454,396,232,78,531,109.686888454012,-14.1379737009447,0.280793319415449,0.664723032069971
2008,1257,2302,816,1800,241,704,429,655,373,834,474,424,259,157,582,107.610321615557,1963,683,1781,194,626,403,591,369,748,390,462,188,94,601,91.9851549174336,15.6251666981236,0.332738626226583,0.693266832917706
2008,1258,1918,668,1682,182,569,400,624,322,669,397,569,177,71,641,87.0409700666195,2435,869,1757,205,544,492,715,336,820,509,458,269,116,586,111.004741064916,-23.9637709982966,0.281961471103327,0.665671641791045
2008,1263,1831,630,1522,157,465,414,609,337,684,338,550,183,77,551,91.4147062347725,2121,741,1680,209,577,430,588,339,658,438,396,262,96,530,106.277433708135,-14.8627274733629,0.338693467336683,0.668621700879765
2008,1283,2150,759,1701,208,568,424,592,358,716,452,464,217,121,573,103.991332443361,2079,716,1672,226,620,421,589,340,665,406,471,215,97,582,100.816619466967,3.17471297639432,0.349951124144673,0.678030303030303
2008,1284,1834,637,1594,223,695,337,491,258,625,372,446,205,65,629,91.789954155072,2079,693,1590,211,638,482,681,370,781,414,456,223,95,495,105.231722378571,-13.441768223499,0.248315688161694,0.628140703517588
2008,1295,2026,698,1514,175,444,455,607,300,652,381,375,159,70,533,109.154777811301,1909,681,1516,137,383,410,556,254,594,324,350,181,92,543,102.82014822475,6.33462958655115,0.335570469798658,0.719646799116998
2008,1306,1866,614,1589,269,721,369,533,323,626,336,373,156,60,534,99.5986165079636,1971,683,1482,200,509,405,579,276,743,330,419,170,102,515,104.853811124824,-5.25519461686081,0.303001876172608,0.694013303769401
2008,1319,2150,726,1507,194,497,504,704,260,747,461,459,185,67,618,106.659522959082,2057,697,1624,233,616,430,616,287,607,403,415,194,104,635,101.678661815881,4.98086114320137,0.299884659746251,0.722437137330754
2008,1324,2216,763,1736,181,503,509,718,444,597,380,389,217,112,534,110.970895178575,2184,778,1633,204,535,424,568,326,632,429,421,177,103,585,110.419026047565,0.551869131009894,0.412639405204461,0.646803900325027
2008,1351,2545,918,1883,233,588,476,741,383,852,510,479,244,150,583,110.410231492729,2332,822,1947,265,769,423,604,374,732,448,478,239,99,651,100.65781522471,9.75241626801862,0.343497757847534,0.694942903752039
2008,1356,1945,656,1538,186,550,447,626,325,651,370,428,206,76,638,101.490263196343,1853,592,1392,187,527,482,689,265,672,324,485,172,79,610,96.7543181770714,4.73594501927185,0.325977933801404,0.710698689956332
2008,1362,1982,729,1662,148,452,376,534,336,610,364,462,183,80,572,97.9752441966228,2159,752,1564,200,559,455,652,311,681,397,487,206,85,508,106.518392800758,-8.54314860413504,0.330383480825959,0.662323561346363
2008,1366,1544,541,1361,123,333,339,504,291,597,275,535,223,82,644,84.5212288423219,1825,589,1359,147,423,500,736,315,613,323,467,258,119,499,99.4637134573042,-14.9424846149822,0.321902654867257,0.654605263157895
2008,1375,2344,794,1668,207,564,549,771,374,772,483,431,189,93,528,113.552687671976,2036,733,1744,213,645,357,536,335,627,403,436,219,91,664,97.845101016897,15.7075866550791,0.373626373626374,0.697380307136405
2008,1378,2132,749,1705,166,504,468,734,399,746,468,420,167,109,550,104.05278775574,2135,771,1786,198,562,395,605,381,712,454,382,211,156,590,103.984024936684,0.0687628190552942,0.359135913591359,0.661934338952972
2008,1389,2002,720,1760,208,600,354,532,397,712,312,483,219,134,593,96.2462982192993,2179,762,1741,203,577,452,676,391,738,443,418,250,125,526,105.498102099311,-9.25180388001129,0.349779735682819,0.645512239347235
2008,1402,2110,707,1732,213,591,483,742,423,631,391,458,225,39,725,100.789116686092,2207,744,1528,160,493,559,869,336,733,456,509,188,140,612,105.934644036556,-5.14552735046426,0.365916955017301,0.65253360910031
2008,1427,1594,538,1329,163,489,355,541,267,447,276,400,210,34,525,93.7624997058893,1777,625,1283,138,392,389,533,275,626,319,468,169,73,521,103.886537427215,-10.1240377213258,0.298992161254199,0.619113573407202
2008,1218,2111,750,1703,170,512,441,595,315,599,450,420,183,94,613,101.990530486037,2198,758,1590,177,453,505,730,364,702,390,489,188,71,583,107.946174246145,-5.95564376010751,0.309734513274336,0.622014537902388
2008,1333,1798,662,1784,162,558,312,479,393,641,314,369,165,87,542,91.2338387221173,2134,752,1602,184,501,446,635,316,808,439,401,173,101,455,108.523189585028,-17.2893508629111,0.327227310574521,0.669801462904911
2008,1396,2396,836,1773,260,698,464,626,292,788,497,421,207,146,589,110.037475200235,2263,792,1872,252,702,427,594,377,730,448,425,193,77,581,103.742619283383,6.2948559168523,0.285714285714286,0.676394849785408
2008,1452,2465,871,1919,240,671,483,711,395,784,510,361,237,169,632,112.15557092418,2088,727,1731,197,556,437,674,359,765,377,515,184,83,650,95.6236604444119,16.5319104797682,0.34051724137931,0.68591426071741
2008,1318,1965,684,1638,162,517,435,596,361,649,363,409,218,92,506,100.860263622552,1973,708,1601,170,503,387,545,320,677,391,434,228,119,578,100.931041538776,-0.0707779162246993,0.347784200385356,0.669762641898865
2008,1365,1805,640,1344,174,448,351,500,236,666,405,477,156,102,501,100,1799,624,1489,188,514,363,498,271,552,372,365,231,88,495,99.8268705746565,0.173129425343475,0.299492385786802,0.710779082177161
2008,1460,1944,686,1524,209,539,363,537,279,721,368,389,156,54,500,103.941655794854,1871,661,1610,231,659,318,476,316,650,366,378,171,81,524,99.44510587635,4.49654991850421,0.30032292787944,0.695274831243973
2008,1461,1908,637,1451,157,497,477,654,271,729,369,479,145,129,523,98.0089995685138,2039,705,1663,204,596,425,597,323,643,391,333,214,107,567,105.337659117209,-7.32865954869564,0.296498905908096,0.692965779467681
2008,1113,2085,707,1519,219,615,452,610,252,685,447,396,223,96,502,107.952780366573,1932,656,1592,236,673,384,525,320,631,419,428,172,81,547,100.051786639047,7.90099372752634,0.285390713476784,0.681592039800995
2008,1115,1710,630,1598,152,489,298,481,313,691,314,404,151,141,521,89.9696944187221,1862,640,1561,157,482,425,610,312,751,304,368,208,101,506,98.7588840564336,-8.78918963771152,0.294172932330827,0.688933200398804
2008,1148,2095,768,1688,211,597,348,493,365,686,448,438,163,94,425,105.919349619803,2054,785,1748,227,616,257,390,352,637,403,403,241,115,501,104.232213539024,1.68713608077897,0.364271457085828,0.660886319845857
2008,1232,1941,653,1584,202,623,433,579,314,626,362,386,195,99,560,101.582616341142,2020,701,1546,181,516,437,637,314,704,390,422,166,92,580,104.431623136257,-2.84900679511568,0.308447937131631,0.665957446808511
2008,1267,1871,631,1506,157,502,452,655,363,602,335,366,178,76,518,104.106387714222,1871,658,1462,171,481,384,569,297,616,355,398,181,89,570,103.178629726033,0.927757988188702,0.370786516853933,0.669632925472747
2008,1322,2175,767,1779,204,606,437,619,374,696,456,572,256,134,658,96.694170786357,2391,806,1730,226,597,553,807,362,749,476,538,293,86,584,105.745926725282,-9.05175593892473,0.333036509349955,0.657844990548204
2008,1331,2135,735,1670,205,559,460,690,351,758,415,395,193,119,520,105.818794607454,1906,682,1708,156,464,386,512,339,697,310,428,172,81,596,94.2500543940503,11.5687402134041,0.334923664122137,0.690975387420237
2008,1335,2096,737,1717,156,489,466,686,355,702,425,491,192,125,638,97.2694028326929,2308,804,1744,212,533,488,699,347,737,440,456,261,107,648,106.824156700115,-9.55475386742188,0.325091575091575,0.669208770257388
2008,1369,2211,779,1745,195,566,458,689,363,742,393,526,240,117,637,99.9927639790879,2408,796,1801,254,692,562,791,382,739,495,449,276,90,599,108.662298514467,-8.66953453537934,0.32940108892922,0.660142348754448
2008,1436,2241,807,1760,177,498,450,657,360,774,453,466,186,150,620,103.986858956512,2173,730,1744,189,521,524,724,351,718,364,453,241,123,633,100.389917581402,3.59694137510984,0.333951762523191,0.688
2008,1442,1855,632,1513,145,412,446,642,313,622,316,394,170,64,625,98.8553035470669,2036,679,1489,166,461,512,737,306,669,417,382,173,98,567,107.765921409214,-8.91061786214723,0.318737270875764,0.670258620689655
2008,1198,1775,633,1441,123,372,386,585,297,661,342,522,167,108,592,92.2844962046376,1959,665,1501,188,473,441,667,302,614,357,413,240,88,551,102.808741104604,-10.524244899966,0.326015367727772,0.686396677050883
2008,1300,1479,529,1439,137,462,284,446,275,558,315,559,207,65,540,77.0617536108043,2140,758,1595,197,556,427,607,363,703,461,412,262,118,476,111.978567092953,-34.9168134821484,0.28118609406953,0.60586319218241
2008,1337,2247,782,1912,217,718,466,672,397,666,375,532,308,121,598,95.9157887547595,2475,910,1856,243,598,412,596,388,838,562,589,259,116,592,106.715993170176,-10.8002044154169,0.321457489878543,0.631878557874763
2008,1391,2034,686,1668,194,591,468,691,358,695,272,515,222,75,605,95.5360162326682,2130,737,1663,167,518,489,722,345,723,367,507,246,111,629,99.4082177460003,-3.8722015133321,0.331174838112858,0.668269230769231
2008,1413,1794,606,1391,206,591,376,475,187,557,366,446,162,70,489,96.5034965034965,2111,784,1582,192,532,351,505,328,643,444,385,228,79,487,113.421448527832,-16.917952024335,0.225301204819277,0.629378531073446
2008,1440,2123,748,1750,282,883,345,495,341,561,404,379,284,61,446,105.843055140094,2177,825,1617,220,589,307,500,336,742,509,489,190,82,457,109.396984924623,-3.55392978452939,0.314866112650046,0.625418060200669
2008,1149,1844,662,1592,242,658,278,417,309,618,336,382,140,52,503,99.7576387085605,2098,755,1580,212,607,376,565,309,697,444,321,199,99,414,113.984570248832,-14.2269315402714,0.307157057654076,0.666666666666667
2008,1151,2135,718,1594,209,636,490,745,355,795,409,528,184,72,523,101.919037616956,2138,737,1764,290,837,374,518,321,656,468,423,248,91,656,102.105142507832,-0.186104890875939,0.351137487636004,0.712365591397849
2008,1164,2011,700,1776,139,430,472,658,377,687,320,497,239,70,639,92.0147150334932,2248,779,1769,236,670,454,696,430,800,471,558,233,152,627,102.031553530255,-10.0168384967623,0.320305862361937,0.615040286481647
2008,1354,2250,816,1907,199,591,419,693,467,795,450,572,189,127,652,97.1116827512387,2444,856,1948,214,621,518,772,442,787,427,458,247,96,638,106.09112376719,-8.97944101595118,0.372408293460925,0.642683912691997
2008,1355,1843,649,1493,148,449,397,554,324,634,342,436,119,69,587,99.688439819122,2005,704,1539,162,390,435,627,294,582,376,316,196,101,549,109.152475937459,-9.46403611833716,0.357615894039735,0.683189655172414
2008,1117,1925,690,1533,194,484,351,487,289,542,335,388,173,58,503,104.263708646576,2093,724,1473,229,543,416,587,294,629,319,407,181,89,485,113.486021645303,-9.2223129987275,0.314814814814815,0.648325358851675
2008,1144,2068,694,1638,188,545,492,703,374,685,440,486,212,81,594,100.421498358682,2190,752,1651,240,645,446,680,341,686,483,465,234,155,591,105.582875325427,-5.16137696674518,0.352830188679245,0.667641325536062
2008,1172,2397,888,1883,272,754,349,479,348,771,520,378,247,102,563,112.865860549215,1957,679,1619,208,603,391,610,293,721,353,514,171,76,532,92.8191993929046,20.04666115631,0.325537885874649,0.724624060150376
2008,1179,2168,731,1645,274,748,432,565,355,657,433,343,215,72,437,115.221088435374,1831,684,1586,211,624,252,376,322,616,389,456,180,93,553,97.1126103190767,18.1084781162974,0.365602471678682,0.671092951991828
2008,1191,1728,599,1440,151,388,379,553,270,596,348,403,132,25,573,95.1374207188161,1922,661,1447,197,539,403,569,286,666,417,392,196,121,540,106.578830627274,-11.4414099084575,0.288461538461538,0.675736961451247
2008,1197,1904,682,1672,213,616,327,526,315,647,372,456,199,57,524,93.1306372405157,2103,783,1683,179,530,358,556,369,778,405,465,197,112,539,103.921646142595,-10.7910089020788,0.288197621225984,0.636811023622047
2008,1209,1847,670,1586,178,481,329,512,363,621,315,450,207,68,563,97.298607160166,1987,678,1476,189,536,442,634,274,643,390,408,200,99,506,105.19015754701,-7.89155038684396,0.360834990059642,0.693854748603352
2008,1238,2340,808,1961,170,536,554,821,430,777,410,559,251,108,670,95.4618886767514,2522,891,1944,216,603,524,779,398,847,478,556,255,141,693,103.159410330666,-7.69752165391502,0.33672670321065,0.661276595744681
2008,1415,1718,606,1442,117,390,389,563,293,633,313,476,204,56,546,91.7382203426033,1980,661,1443,203,538,455,620,243,636,363,399,228,87,535,105.780532108131,-14.0423117655279,0.315392895586652,0.722602739726027
2008,1456,1972,682,1652,254,744,354,511,311,686,425,422,189,62,529,99.2031551835158,2021,700,1656,222,663,399,584,373,736,388,444,233,100,528,101.866973124458,-2.66381794094238,0.297039159503343,0.647780925401322
2008,1154,1556,565,1424,244,641,182,269,213,501,297,329,144,30,425,93.8276369425215,1968,724,1412,199,498,321,450,271,691,443,333,168,103,368,117.703349282297,-23.8757123397751,0.235619469026549,0.648963730569948
2008,1282,2029,667,1665,263,695,432,588,326,617,362,421,210,104,655,100.50923357375,2227,730,1540,203,507,564,788,324,739,453,454,195,106,568,110.426831687096,-9.91759811334617,0.306103286384977,0.655685441020191
2008,1341,1889,683,1599,143,471,380,630,345,682,332,544,223,121,668,91.0273708558211,2227,746,1655,191,498,544,842,399,715,400,453,245,111,560,107.094081212611,-16.0667103567897,0.325471698113208,0.630897317298797
2008,1419,1867,610,1465,224,655,423,591,295,583,297,440,180,68,533,99.8374366323715,2088,734,1578,197,516,423,610,354,643,413,378,204,75,518,111.633875106929,-11.7964384745575,0.314498933901919,0.622198505869797
2008,1410,1944,659,1422,213,531,413,573,237,547,431,345,161,29,483,109.083563396404,1927,708,1463,169,492,342,491,282,616,349,405,149,85,545,106.934363277175,2.14920011922953,0.277842907385698,0.659831121833534
2008,1233,2099,753,1739,183,581,410,591,376,738,432,559,248,108,681,96.1943869039981,2209,712,1679,233,647,552,792,379,715,414,539,255,128,569,100.983780423135,-4.78939351913721,0.344637946837763,0.660698299015219
2008,1349,1678,590,1558,104,381,394,609,373,673,298,565,197,93,621,83.1532835140439,2070,691,1620,190,566,498,697,371,721,424,462,272,97,599,102.593077197573,-19.4397936835296,0.340950639853748,0.64463601532567
2008,1357,2300,839,1901,232,678,390,531,352,704,470,461,277,92,638,102.511989445722,2287,789,1770,196,573,513,723,390,792,389,536,193,94,561,102.366927470324,0.145061975398249,0.307692307692308,0.643510054844607
2008,1126,1657,582,1318,115,343,378,553,263,558,291,448,198,67,510,94.8852443996518,1787,630,1437,154,479,373,558,352,569,337,413,197,81,489,102.493805634578,-7.60856123492648,0.316105769230769,0.613186813186813
2008,1141,2038,701,1633,205,608,431,633,365,581,281,461,229,83,720,101.518291224994,2135,681,1460,140,397,633,884,327,676,338,502,210,103,595,105.486274432301,-3.967983207307,0.350624399615754,0.639867841409692
2008,1175,1622,589,1410,184,541,260,364,276,466,311,311,146,48,444,101.049116598968,1740,633,1303,152,434,322,470,269,593,344,357,144,72,398,108.899737138566,-7.8506205395972,0.317606444188723,0.634013605442177
2008,1184,1756,624,1429,240,669,268,374,212,533,403,365,199,63,446,100.540491022353,1850,673,1393,196,491,308,467,269,644,413,415,210,78,410,106.048793909933,-5.50830288758053,0.247663551401869,0.664588528678304
2008,1226,1709,612,1428,133,427,352,505,288,604,327,425,152,83,536,95.6244404655327,1995,659,1515,227,608,450,616,334,606,413,343,197,95,520,111.139584633212,-15.5151441676788,0.322147651006711,0.643923240938166
2008,1270,1658,593,1435,136,418,336,490,333,673,311,464,159,158,491,93.0624158060171,1784,592,1480,173,491,427,607,310,585,321,329,235,91,474,101.014676571843,-7.95226076582566,0.362745098039216,0.684638860630722
2008,1291,2210,775,1736,192,523,468,672,323,766,411,460,232,117,636,101.905306453695,2128,736,1773,175,545,481,684,378,755,352,483,196,91,613,97.6612695965048,4.24403685719059,0.299628942486085,0.66958041958042
2008,1296,1840,655,1563,142,476,388,571,349,641,327,509,174,101,607,93.2004214279926,2111,701,1552,230,571,479,696,317,664,383,408,210,87,544,108.298618948924,-15.0981975209311,0.344521224086871,0.669102296450939
2008,1311,1915,648,1608,241,721,378,569,317,627,390,529,246,59,616,92.4959910353755,2109,705,1554,242,644,457,673,344,745,414,561,229,120,563,102.026007198421,-9.53001616304552,0.2984934086629,0.64572605561277
2008,1321,1759,645,1482,236,648,233,353,187,499,460,332,229,55,518,98.6915929799363,1975,676,1396,235,605,388,549,304,719,463,438,170,100,424,111.483664115243,-12.7920711353068,0.206401766004415,0.621419676214197
2008,1342,1500,524,1285,237,659,215,328,214,474,320,412,173,36,430,92.1760932084655,1846,688,1346,181,457,289,421,251,609,430,364,202,90,388,112.270714737508,-20.0946215290424,0.260024301336574,0.653793103448276
2008,1374,1835,646,1542,187,555,356,533,284,674,374,468,174,117,514,93.597616958766,2078,746,1691,239,639,347,497,343,712,384,396,235,84,527,105.875639431797,-12.2780224730313,0.285140562248996,0.662733529990167
2008,1384,1771,592,1466,181,540,406,561,313,589,317,424,149,66,487,97.1028160364944,2002,727,1525,174,474,374,502,283,650,379,347,214,115,528,110.615068402325,-13.5122523658306,0.325025960539979,0.67545871559633
2008,1392,1837,662,1695,151,463,362,528,404,642,261,409,214,62,609,95.0670696364991,1998,667,1558,245,675,419,624,357,717,432,460,161,113,519,103.225939779702,-8.15887014320288,0.360392506690455,0.642642642642643
2008,1407,2149,715,1781,306,883,413,563,317,642,356,373,236,92,473,103.083387697149,2293,844,1792,254,696,351,498,392,844,499,463,152,66,524,110.128138627937,-7.04475093078813,0.273040482342808,0.620889748549323
2008,1187,1808,594,1439,212,553,408,587,296,558,375,383,164,103,548,101.329387764252,1976,686,1516,160,442,444,649,369,639,395,358,173,94,508,110.356536502547,-9.02714873829446,0.316577540106952,0.601941747572815
2008,1174,1956,661,1633,183,582,451,657,298,669,369,431,207,93,579,95.1787764953189,2061,757,1691,153,462,394,597,369,783,363,463,203,99,619,100.650492264416,-5.47171576909741,0.275670675300648,0.644508670520231
2008,1236,1923,663,1483,175,495,422,578,181,667,367,400,158,100,527,98.296802159156,2060,737,1633,160,471,426,607,311,718,391,364,212,89,551,105.47443013087,-7.17762797171426,0.201334816462736,0.68200408997955
2008,1399,2197,762,1699,166,516,507,775,394,715,408,504,249,117,568,102.186046511628,2248,809,1757,208,572,422,612,336,689,442,465,275,89,621,104.301993244497,-2.11594673286932,0.363804247460757,0.680304471931494
2008,1398,2236,809,1755,241,653,377,564,326,642,452,413,284,98,627,106.97745627129,2275,765,1590,229,609,516,729,310,719,429,479,187,81,562,109.387621648652,-2.41016537736152,0.311961722488038,0.67436974789916
2008,1459,1818,623,1471,200,533,372,565,307,622,339,345,148,63,509,103.436504324078,1940,715,1531,190,527,320,493,293,655,342,307,146,107,496,110.107155830004,-6.67065150592533,0.319126819126819,0.679781420765027
2008,1225,1769,644,1550,198,557,283,472,330,564,340,445,172,79,589,94.4635495653288,2025,679,1439,155,443,512,686,285,687,368,394,167,93,477,109.468927042339,-15.0053774770099,0.324483775811209,0.664310954063604
2008,1145,1923,688,1729,234,698,313,482,386,693,365,504,179,130,620,93.391223264759,2269,776,1766,220,617,497,719,412,740,456,381,253,106,479,110.60954683722,-17.2183235724612,0.342806394316163,0.627149321266968
2008,1379,2025,688,1565,111,346,538,761,369,692,312,376,154,77,596,106.196639466342,1968,675,1523,170,496,448,658,271,640,341,373,169,111,615,102.793389465767,3.40325000057534,0.365708622398414,0.71858774662513
2008,1418,1872,641,1552,199,591,391,602,340,590,297,426,203,102,591,98.3771966703103,1908,650,1499,136,387,472,674,351,666,311,450,170,69,534,100.709399543957,-2.33220287364719,0.337972166998012,0.626992561105207
2008,1367,1740,609,1511,177,544,345,561,289,605,354,444,219,74,524,90.9642207398423,1985,692,1531,187,537,414,620,337,739,392,436,212,70,526,104.319949548034,-13.3557288081922,0.281128404669261,0.642250530785563
2008,1249,2026,717,1569,212,561,380,575,314,549,416,390,210,73,516,106.743940990516,1964,700,1450,164,435,400,561,291,649,390,493,184,95,542,103.431568747235,3.31237224328119,0.326064382139149,0.653571428571429
2008,1202,1837,640,1591,225,678,332,468,265,673,360,433,173,63,496,93.4898112900271,2142,790,1701,220,620,342,490,327,762,453,377,225,130,481,108.918946404963,-15.4291351149358,0.258033106134372,0.673
2008,1223,700,256,588,65,187,123,161,96,216,118,171,61,29,198,95.3886405756023,878,309,635,93,238,167,213,135,262,205,143,84,25,160,119.176892170703,-23.7882515951003,0.268156424581006,0.615384615384615
2008,1123,1733,623,1557,125,417,362,554,307,629,311,365,186,50,515,93.234199143515,1918,673,1499,215,556,357,504,279,724,378,422,155,98,548,102.910245954415,-9.67604681089971,0.297769156159069,0.69273127753304
2008,1183,1748,629,1435,153,407,337,462,281,616,373,404,133,56,533,99.2460029069767,1937,644,1453,229,580,420,600,291,595,387,327,213,81,465,110.496292070736,-11.2502891637591,0.320776255707763,0.679162072767365
2008,1105,1669,559,1469,156,474,395,575,329,587,250,417,187,147,489,92.2099447513812,1757,606,1428,141,402,404,579,332,669,336,478,225,142,500,96.0760296594414,-3.86608490806015,0.329659318637275,0.638737758433079
2008,1108,1944,682,1644,174,504,406,587,336,608,276,498,188,45,635,94.1732710678784,2282,799,1613,166,425,518,757,302,711,363,428,224,99,530,110.130882977491,-15.9576119096129,0.320916905444126,0.668131868131868
2008,1170,1629,591,1509,151,469,296,487,301,481,297,381,225,68,518,90.3353888469899,2031,715,1408,188,492,413,599,300,717,466,431,184,130,443,112.673087164921,-22.3376983179311,0.295677799607073,0.615877080665813
2008,1240,1902,682,1560,230,610,308,511,287,584,436,393,192,91,551,100.590213873199,2088,739,1572,180,506,430,628,357,702,431,384,174,111,493,111.340997803042,-10.7507839298424,0.290192113245703,0.620616365568544
2008,1290,1831,627,1570,138,392,439,653,345,646,330,431,171,80,524,94.22020048165,1969,711,1589,156,499,391,596,340,718,358,453,187,106,584,100.242332912475,-6.02213243082511,0.324553151458137,0.655172413793103
2008,1212,1566,582,1393,133,398,269,437,297,614,298,402,106,66,492,92.6473720330359,1832,634,1456,136,413,428,614,303,609,301,281,188,106,438,107.501643038212,-14.8542710051764,0.327814569536424,0.669574700109051
2008,1316,1666,598,1548,128,460,342,561,329,614,302,481,176,96,612,85.5745721271394,2069,675,1508,179,484,540,795,332,727,372,413,253,107,543,106.715494120074,-21.1409219929349,0.31155303030303,0.649048625792812
2009,1181,2653,904,2016,246,705,599,828,453,792,455,419,289,139,613,113.070680896041,2231,826,1921,169,496,410,594,394,748,362,560,192,131,706,95.0024698087176,18.0682110873239,0.377185678601166,0.66779089376054
2009,1204,2018,737,1717,204,598,340,515,343,633,331,426,196,69,577,99.5756439356558,2302,800,1682,223,580,479,719,372,745,419,404,200,61,537,113.37890817392,-13.8032642382641,0.315257352941176,0.629850746268657
2009,1222,2456,858,2011,187,571,553,740,409,784,394,314,260,136,560,109.564596716631,2210,791,1907,189,569,439,620,421,822,391,490,145,97,616,98.2746353610815,11.2899613555495,0.332250203086921,0.650622406639004
2009,1318,1871,636,1470,165,492,434,586,302,627,341,378,221,78,520,103.72316835196,1795,620,1463,163,479,392,565,308,604,302,420,192,87,574,98.4316736126344,5.2914947393259,0.333333333333333,0.670588235294118
2009,1275,1847,658,1512,160,482,371,523,291,665,370,404,178,90,513,99.5622924662556,1766,633,1519,159,494,341,511,306,641,321,404,184,82,521,95.8823784910741,3.67991397518142,0.312231759656652,0.68486096807415
2009,1276,2139,742,1749,277,835,378,501,303,680,498,361,206,83,489,105.502505622854,2026,743,1687,179,564,361,497,326,765,441,439,165,95,496,100.362613192779,5.13989243007498,0.283707865168539,0.675944333996024
2009,1356,1900,642,1533,186,492,430,589,305,639,380,444,181,72,640,98.3864620228257,1985,639,1478,174,496,533,733,318,685,341,425,199,100,581,104.061818486831,-5.6753564640054,0.308080808080808,0.667711598746082
