"","Season","teamID","mean_pts_against","sd_pts_against"
"5552",2004,1292,67.6296296296296,12.4719628587427
"5553",2005,1292,66.4827586206897,11.3251322592566
"5554",2006,1292,70.0740740740741,9.05507051293926
"5555",2007,1292,64.2903225806452,9.58886002396217
"5556",2008,1292,69.9354838709677,13.1932697081276
"5557",2009,1292,66.4838709677419,10.2692777017728
"5558",2010,1292,64.0333333333333,9.88723779750279
"5559",2011,1292,66.9354838709677,13.5177302923998
"5560",2012,1292,62,9.6561575852067
"5561",2013,1292,57.7878787878788,7.61477829518683
"5562",2014,1292,62.9032258064516,11.5278064947606
"5563",2015,1292,62.3235294117647,10.9647384919148
"5564",2016,1292,68.2258064516129,8.9506412337119
"5565",2017,1292,63.3030303030303,9.91679398950603
"5566",1985,1293,59.5833333333333,7.5118264245045
"5567",1986,1293,71.96,14.2316548580971
"5568",1987,1293,73.3333333333333,12.4609535076109
"5569",1988,1293,69.1153846153846,8.41107328740832
"5570",1989,1293,71.1111111111111,10.9556214349365
"5571",1990,1293,71.2222222222222,15.6827522440647
"5572",1991,1293,69.2,10.3036652333711
"5573",1992,1293,80.3571428571429,12.8847147044812
"5574",1993,1293,82.1071428571429,12.2242602918352
"5575",1994,1293,80.76,9.45286552674197
"5576",1995,1293,77.0384615384615,11.9782495189598
"5577",1996,1293,73.2,8.02599941855634
"5578",1997,1293,73.1923076923077,10.6508937869804
"5579",1998,1293,70.6785714285714,7.84126582481743
"5580",1999,1293,67.2,9.46645620617601
"5581",2000,1293,73.2903225806452,11.4081653458889
"5582",2001,1293,79.2592592592593,12.1863498434569
"5583",2002,1293,74.25,10.82392754075
"5584",2003,1293,69.5555555555556,11.1642745237219
"5585",2004,1293,69.4,11.4548589298799
"5586",2005,1293,66.3076923076923,12.4956607853102
"5587",2006,1293,61.4137931034483,10.4966567513502
"5588",2007,1293,66.3703703703704,11.6623923794132
"5589",2008,1293,69.7931034482759,14.1102275731998
"5590",2009,1293,63.6896551724138,9.98249699751614
"5591",2010,1293,61.03125,10.2971476633095
"5592",2011,1293,60.9655172413793,10.369883449616
"5593",2012,1293,62.3571428571429,8.93272919065897
"5594",2013,1293,68.0689655172414,11.9071738115029
"5595",2014,1293,73.4444444444444,13.5230098303519
"5596",2015,1293,68.1666666666667,13.8566138405614
"5597",2016,1293,67.6896551724138,10.9678212717146
"5598",2017,1293,77.258064516129,9.91284601560179
"5599",2005,1294,77,11.2657297440808
"5600",2006,1294,75.2222222222222,10.6313517967209
"5601",2007,1294,76.2692307692308,10.5358727870365
"5602",2008,1294,71.1481481481482,12.2308050672306
"5603",2009,1294,71.3225806451613,10.6626672609755
"5604",2010,1294,66.6333333333333,10.7526527066527
"5605",2011,1294,66.6551724137931,13.7873540973214
"5606",2012,1294,75.8846153846154,13.0025441297522
"5607",2013,1294,70.2758620689655,10.232638787318
"5608",2014,1294,70.1724137931034,11.1197024803378
"5609",2015,1294,74.3928571428571,12.129972934275
"5610",2016,1294,81.1724137931034,11.0099596648971
"5611",2017,1294,74.8518518518518,10.4281560568702
"5612",2006,1295,67.7083333333333,9.34125569562329
"5613",2007,1295,65.3333333333333,9.8186453801657
"5614",2008,1295,70.7037037037037,12.7303840500858
"5615",2009,1295,69,13.7037623829471
"5616",2010,1295,71.1851851851852,9.74694049447564
"5617",2011,1295,72,11.2249721603218
"5618",2012,1295,68.6551724137931,9.97595631673964
"5619",2013,1295,56.4193548387097,12.8783389031049
"5620",2014,1295,67.4642857142857,11.2067510832208
"5621",2015,1295,61.6333333333333,11.9553287306318
"5622",2016,1295,65.5806451612903,11.4506890434547
"5623",2017,1295,72.5714285714286,11.2065740343471
"5624",1985,1296,73,12.5664898307629
"5625",1986,1296,72.25,9.25602036749478
"5626",1987,1296,81.36,13.9489545605874
"5627",1988,1296,82.6538461538462,8.16304995791307
"5628",1989,1296,85.1923076923077,12.6460087957244
"5629",1990,1296,60.7407407407407,9.37505935403813
"5630",1991,1296,56.5862068965517,10.4009520216019
"5631",1992,1296,77.6296296296296,11.5630317695535
"5632",1993,1296,72.28,11.918193375396
"5633",1994,1296,72.0769230769231,11.8420372467682
"5634",1995,1296,68.2142857142857,11.2063379648309
"5635",1996,1296,65.2857142857143,10.1538430705093
"5636",1997,1296,69.5769230769231,10.4045108560588
"5637",1998,1296,68.88,10.4495613943042
"5638",1999,1296,66.1153846153846,10.7826784170796
"5639",2000,1296,69.1481481481482,10.5016617868269
"5640",2001,1296,76.7307692307692,13.4329674824521
"5641",2002,1296,79.6666666666667,10.3626548424916
"5642",2003,1296,69.8064516129032,12.8229465018477
"5643",2004,1296,70.7037037037037,11.1176049399652
"5644",2005,1296,69.2142857142857,8.28366148626606
"5645",2006,1296,67.8888888888889,12.8671715059722
"5646",2007,1296,72.1724137931034,8.6274850064747
"5647",2008,1296,75.3928571428571,13.6743590430446
"5648",2009,1296,70.8620689655172,11.1570737904928
"5649",2010,1296,71.9333333333333,13.8388093302192
"5650",2011,1296,73.8620689655172,11.2399928124374
"5651",2012,1296,68.3333333333333,11.4480335107986
"5652",2013,1296,63.1379310344828,9.57945770136372
"5653",2014,1296,62.9354838709677,12.6331191288902
"5654",2015,1296,66.6551724137931,9.59641250702189
"5655",2016,1296,69.2413793103448,9.52686116954805
"5656",2017,1296,71.551724137931,11.3628033729626
"5657",2013,1297,61,9.89560897181558
"5658",2014,1297,73.7,9.51641050845944
"5659",2015,1297,70.6428571428571,10.6639381430866
"5660",2016,1297,75.6428571428571,11.0661789909759
"5661",2017,1297,71.84375,10.1317430752036
"5662",1985,1298,67.3214285714286,10.5023932772614
"5663",1986,1298,62.5862068965517,9.37137450422947
"5664",1987,1298,65.3666666666667,12.6176759796104
"5665",1988,1298,68.7307692307692,11.2269593116131
"5666",1989,1298,73.5,9.4339811320566
"5667",1990,1298,74.5,10.9493784704379
"5668",1991,1298,88.7931034482759,10.857450734551
"5669",1992,1298,78.7407407407407,11.7689048983804
"5670",1993,1298,69.52,13.5496617423954
"5671",1994,1298,73.8571428571429,11.8187368057056
"5672",1995,1298,67.7857142857143,11.8332774423004
"5673",1996,1298,65.64,12.0446391948175
"5674",1997,1298,67.9230769230769,10.3495819313558
"5675",1998,1298,65.2692307692308,10.1530594100801
"5676",1999,1298,64,13.0583972649952
"5677",2000,1298,64.7037037037037,13.090850635859
"5678",2001,1298,71.3793103448276,9.96928781344932
"5679",2002,1298,72.5172413793103,12.2550884173973
"5680",2003,1298,66.1538461538462,11.5470942065692
"5681",2004,1298,71.1923076923077,14.6561092538756
"5682",2005,1298,74.9615384615385,9.5727979994598
"5683",2006,1298,71.6153846153846,9.69980174262102
"5684",2007,1298,64.4285714285714,9.10607681280116
"5685",2008,1298,73.6,11.5029231667133
"5686",2009,1298,68.6333333333333,10.1420372480202
"5687",2010,1298,75.3666666666667,9.22695949970495
"5688",2011,1298,73.0666666666667,11.3317781218262
"5689",2012,1298,66.6428571428571,8.14322843300919
"5690",2013,1298,61.3333333333333,10.1517225762118
"5691",2014,1298,65.8620689655172,8.27528220464429
"5692",2015,1298,65.0645161290323,10.8041210775363
"5693",2016,1298,65.25,10.4511150817323
"5694",2017,1298,64.7741935483871,10.3334720767654
"5695",1985,1299,67.4583333333333,12.7244344426013
"5696",1986,1299,57.24,10.6859721130087
"5697",1987,1299,62.32,10.1559506366137
"5698",1988,1299,68.3333333333333,8.97662019609427
"5699",1989,1299,77.9565217391304,10.7934250224577
"5700",1990,1299,74.8461538461538,11.5262910172954
"5701",1991,1299,80.875,15.6519550105466
"5702",1992,1299,74.48,11.3288716707946
"5703",1993,1299,74.7391304347826,13.0670209142376
"5704",1994,1299,76.9259259259259,11.7405475102508
"5705",1995,1299,70.5,12.9529919323684
"5706",1996,1299,75.5,13.3025005821887
"5707",1997,1299,70.28,9.14020422820701
"5708",1998,1299,76.12,8.57476919028534
"5709",1999,1299,70.7307692307692,13.6163363422257
"5710",2000,1299,75.2857142857143,11.2771717719738
"5711",2001,1299,71.3448275862069,13.0774502267643
"5712",2002,1299,73.1111111111111,11.4567190004997
"5713",2003,1299,80.6538461538462,14.4912174994161
"5714",2004,1299,74.3571428571429,13.8943481334286
"5715",2005,1299,73.9666666666667,10.7942619920967
"5716",2006,1299,71.1724137931034,16.3577612979222
"5717",2007,1299,73.1,12.3856145699704
"5718",2008,1299,72.8214285714286,13.8378267706837
"5719",2009,1299,69,10.515294982616
"5720",2010,1299,72.8666666666667,11.9934848213903
"5721",2011,1299,75.6896551724138,12.1334939270124
"5722",2012,1299,73.8620689655172,13.1413310315503
"5723",2013,1299,61.4117647058824,14.1723538966984
"5724",2014,1299,73.4838709677419,9.09897784641013
"5725",2015,1299,66.5666666666667,11.8574386177923
"5726",2016,1299,75.4516129032258,13.1550717967822
"5727",2017,1299,76.9,14.5349756532778
"5728",2008,1300,79.2592592592593,15.5256427900936
"5729",2009,1300,80.2758620689655,15.5147315977984
"5730",2010,1300,71.8,10.7160316037857
"5731",2011,1300,70.9615384615385,9.88526486941354
"5732",2012,1300,64.7857142857143,12.9482077777615
"5733",2013,1300,58.7142857142857,12.3434107263669
"5734",2014,1300,59.258064516129,9.90948280498864
"5735",2015,1300,54.8620689655172,11.8252880905137
"5736",2016,1300,70.448275862069,11.9480608315939
"5737",2017,1300,63.9,9.64311439175196
"5738",1985,1301,65.2758620689655,11.4701368522292
"5739",1986,1301,63.1785714285714,10.1326519194451
"5740",1987,1301,74.8484848484848,11.4048268622358
"5741",1988,1301,71.9333333333333,9.72708034067895
"5742",1989,1301,73.7142857142857,11.8473536437378
"5743",1990,1301,75.0666666666667,13.4649822549618
"5744",1991,1301,83.7586206896552,13.1384255754251
"5745",1992,1301,80.8965517241379,13.1049195440551
"5746",1993,1301,76.8518518518518,13.2743352830934
"5747",1994,1301,74.6333333333333,12.4775200158976
"5748",1995,1301,71.8148148148148,13.9643420540622
"5749",1996,1301,74.7741935483871,9.99236267496116
"5750",1997,1301,54.6206896551724,13.2352715798771
"5751",1998,1301,62.9333333333333,10.8720880630436
"5752",1999,1301,65.8709677419355,14.1932893426996
"5753",2000,1301,63.9310344827586,11.7044894759073
"5754",2001,1301,72.2758620689655,13.6483817767218
"5755",2002,1301,67.78125,14.2551278266748
"5756",2003,1301,68,11.4349735762552
"5757",2004,1301,65.2068965517241,8.98959442254062
"5758",2005,1301,66.375,11.8478254435966
"5759",2006,1301,67.6666666666667,12.3185683598696
"5760",2007,1301,72.2727272727273,11.9380503204898
"5761",2008,1301,69.6774193548387,14.1854082229456
"5762",2009,1301,69.5666666666667,11.8690653652121
"5763",2010,1301,64.5,10.7428623238451
"5764",2011,1301,70.4516129032258,10.6296400367947
"5765",2012,1301,68.0294117647059,12.2511231250572
"5766",2013,1301,70.0588235294118,10.736347712809
"5767",2014,1301,69.4705882352941,10.4424404848607
"5768",2015,1301,65.4242424242424,11.5705183090212
"5769",2016,1301,74.4242424242424,11.327594358
"5770",2017,1301,79.59375,13.4832258392515
"5771",1991,1302,94.5925925925926,13.9704613085535
"5772",1992,1302,83.3846153846154,11.2002747219054
"5773",1993,1302,82.5217391304348,11.2365862060155
"5774",1994,1302,80.64,13.2315280044798
"5775",1995,1302,76.32,12.7955721508132
"5776",1996,1302,77.72,15.5013977864363
"5777",1997,1302,74.3461538461538,15.5098479881456
"5778",1998,1302,82.8695652173913,12.892225803406
"5779",2012,1303,84.75,9.81495457622364
"5780",2013,1303,82.1379310344828,11.0606255891629
"5781",2014,1303,77,9.94600808983569
"5782",2015,1303,78.1785714285714,10.6668526769496
"5783",2016,1303,81.7241379310345,13.09006316618
"5784",2017,1303,84.1290322580645,11.3570592892229
"5785",1985,1304,68.92,9.46889645101265
"5786",1986,1304,67.1851851851852,10.9158918626329
"5787",1987,1304,75.5384615384615,20.1399717362876
"5788",1988,1304,75.3793103448276,15.6921586266687
"5789",1989,1304,77.9666666666667,13.6747523039619
"5790",1990,1304,86.0714285714286,13.651559594606
"5791",1991,1304,78.2727272727273,11.9432845337681
"5792",1992,1304,76.0357142857143,16.1600379144613
"5793",1993,1304,75.1,15.9143179948554
"5794",1994,1304,80.3103448275862,13.0249854627719
"5795",1995,1304,74.7,12.9538970304639
"5796",1996,1304,76.0666666666667,16.4126388080552
"5797",1997,1304,71.6333333333333,9.0724415347964
"5798",1998,1304,68.3225806451613,15.2629990429452
"5799",1999,1304,63.3870967741936,11.692383330912
"5800",2000,1304,74,13.1542572104479
"5801",2001,1304,70.0344827586207,10.5745069409564
"5802",2002,1304,71.5925925925926,12.3763398940797
"5803",2003,1304,68.6206896551724,11.4717472610616
"5804",2004,1304,61.6071428571429,14.148260685444
"5805",2005,1304,63.9285714285714,13.5289225746822
"5806",2006,1304,65.84375,11.7339028377796
"5807",2007,1304,65,10.354433143069
"5808",2008,1304,60.2903225806452,13.9168807529731
"5809",2009,1304,59.6333333333333,9.17824764783875
"5810",2010,1304,65.7272727272727,14.6122224680076
"5811",2011,1304,60,11.868726413001
"5812",2012,1304,65.6333333333333,10.8102229181562
"5813",2013,1304,63.4545454545455,9.53968981771325
"5814",2014,1304,64.8709677419355,12.325426119703
"5815",2015,1304,63.1290322580645,9.18238144667592
"5816",2016,1304,68.9705882352941,12.0992994891581
"5817",2017,1304,74.2,10.8035753979555
"5818",1985,1305,74.8214285714286,10.7842600372146
"5819",1986,1305,74.8076923076923,12.4644108750289
"5820",1987,1305,81.9655172413793,14.8696305041534
"5821",1988,1305,81.64,14.1299917433333
"5822",1989,1305,88.1111111111111,13.9871736115995
"5823",1990,1305,77.6296296296296,19.5942459139022
"5824",1991,1305,73.0333333333333,14.5400358898512
"5825",1992,1305,80.8214285714286,13.9789618949826
"5826",1993,1305,81.88,12.9206552981392
"5827",1994,1305,78.2592592592593,12.1926604422894
"5828",1995,1305,74.3793103448276,11.0596234536245
"5829",1996,1305,72.6551724137931,9.38568766819598
"5830",1997,1305,70.3928571428571,11.9515667211436
"5831",1998,1305,76,12.785207798919
"5832",1999,1305,75.92,12.8611819052527
"5833",2000,1305,70.2857142857143,10.690449676497
"5834",2001,1305,73.5185185185185,11.6499269405777
"5835",2002,1305,72.3793103448276,12.0694827475374
"5836",2003,1305,71.8333333333333,11.3989816040379
"5837",2004,1305,66.1666666666667,12.6493378137528
"5838",2005,1305,62.5172413793103,10.6590695441393
"5839",2006,1305,63.1935483870968,10.9465956803587
"5840",2007,1305,67.258064516129,8.92549808856807
"5841",2008,1305,70.1612903225806,12.5169132888093
"5842",2009,1305,66.59375,7.82411233757337
"5843",2010,1305,75.1290322580645,11.7096596463031
"5844",2011,1305,71.4516129032258,7.49594872660079
"5845",2012,1305,64.7096774193548,11.1600285196383
"5846",2013,1305,71.8333333333333,9.73824077199436
"5847",2014,1305,73.875,12.5460442294156
"5848",2015,1305,66.551724137931,9.51159520531407
"5849",2016,1305,72,11.7678697571264
"5850",2017,1305,70.9411764705882,9.41932628508452
"5851",1985,1306,65.8965517241379,12.882282482947
"5852",1986,1306,66.6428571428571,10.2133329188943
"5853",1987,1306,74.0357142857143,12.1639483808359
"5854",1988,1306,79.551724137931,15.9117795693643
"5855",1989,1306,80.7307692307692,11.2660825216495
"5856",1990,1306,71.6428571428571,10.9754415610634
"5857",1991,1306,73.5,15.8266067582878
"5858",1992,1306,75.8571428571429,16.8516716078505
"5859",1993,1306,71.7777777777778,10.9766652261595
"5860",1994,1306,73.5357142857143,10.9052557592476
"5861",1995,1306,78.8928571428571,12.266604123374
"5862",1996,1306,82.3333333333333,13.1587934915723
"5863",1997,1306,69.1111111111111,10.1653004546513
"5864",1998,1306,70.8076923076923,11.4298529501275
"5865",1999,1306,78.0740740740741,12.984979268743
"5866",2000,1306,84.0714285714286,17.3758635733777
"5867",2001,1306,82.1428571428571,13.0744712681546
"5868",2002,1306,75.4074074074074,13.986969923301
"5869",2003,1306,77.4285714285714,11.2230865610879
"5870",2004,1306,65,12.3204343855351
"5871",2005,1306,70.0740740740741,10.3177439615374
"5872",2006,1306,64.5862068965517,8.5753685525934
"5873",2007,1306,64.551724137931,10.3011310297758
"5874",2008,1306,70.3928571428571,9.69283540565186
"5875",2009,1306,65.0344827586207,10.8248482622842
"5876",2010,1306,63.0344827586207,10.0870594561996
"5877",2011,1306,61.3448275862069,7.25689751728345
"5878",2012,1306,62.75,10.2401714395371
"5879",2013,1306,63.1428571428571,10.160614904527
"5880",2014,1306,64.6551724137931,10.121673570219
"5881",2015,1306,62.3448275862069,7.27164680733604
"5882",2016,1306,70.7931034482759,11.5831753305782
"5883",2017,1306,68.3448275862069,13.121073186914
"5884",1985,1307,66.6551724137931,14.5584434560178
"5885",1986,1307,63.7333333333333,13.2377030337289
"5886",1987,1307,75.8484848484848,12.713480080512
"5887",1988,1307,72.875,15.3848480131296
"5888",1989,1307,73.5862068965517,10.3940822496653
"5889",1990,1307,68.8571428571429,12.1616101690838
"5890",1991,1307,71.3214285714286,12.941616967576
"5891",1992,1307,67.4137931034483,12.1905034508111
"5892",1993,1307,62.8965517241379,9.63751904791969
"5893",1994,1307,68.5357142857143,12.3872160590312
"5894",1995,1307,72.9310344827586,13.2123617291934
"5895",1996,1307,70.1666666666667,11.2344400696323
"5896",1997,1307,64.1333333333333,12.1562622809677
"5897",1998,1307,66.3666666666667,11.1710319139723
"5898",1999,1307,67.5806451612903,11.3100963554645
"5899",2000,1307,68.6551724137931,12.2453369027589
"5900",2001,1307,66.1,9.89374584758229
"5901",2002,1307,70.2413793103448,16.3546742388263
"5902",2003,1307,74.1481481481482,12.9606021456261
"5903",2004,1307,66.8461538461538,11.4496892802986
"5904",2005,1307,64.9354838709677,9.33072160078725
"5905",2006,1307,62.4333333333333,12.5414714346892
"5906",2007,1307,73.9032258064516,12.9649651978185
"5907",2008,1307,62.53125,14.5402320055147
"5908",2009,1307,65.78125,9.89862934467322
"5909",2010,1307,67.0606060606061,9.94654272203222
"5910",2011,1307,66.28125,11.0285096088977
"5911",2012,1307,59.65625,11.6248048891015
"5912",2013,1307,60.4117647058824,10.3984778812088
"5913",2014,1307,66.3636363636364,11.8712314594416
"5914",2015,1307,60.1935483870968,9.16303936052774
"5915",2016,1307,73.375,12.364752192187
"5916",2017,1307,72.6774193548387,11.8641957074614
"5917",1985,1308,76.3333333333333,12.8661750935724
"5918",1986,1308,66.3461538461538,12.7716633456799
"5919",1987,1308,68.1851851851852,11.0524519974843
"5920",1988,1308,65.6551724137931,11.8811851924105
"5921",1989,1308,66.3448275862069,9.14281865755447
"5922",1990,1308,71.8571428571429,12.9549483916644
"5923",1991,1308,69.8888888888889,10.9836708636514
"5924",1992,1308,71.0344827586207,8.74839886828559
"5925",1993,1308,72.0344827586207,11.6050566522304
"5926",1994,1308,72.2857142857143,12.5162328460318
"5927",1995,1308,78.4838709677419,11.592730388026
"5928",1996,1308,71.08,8.8784383011128
"5929",1997,1308,72,14.7864803114196
"5930",1998,1308,70.0384615384615,13.19842647964
"5931",1999,1308,64.3448275862069,10.2653225614513
"5932",2000,1308,65.1,11.674759098157
"5933",2001,1308,69.3703703703704,8.64757924396341
"5934",2002,1308,72.4137931034483,10.0339325767949
"5935",2003,1308,67.5,9.65132882810176
"5936",2004,1308,66.44,11.214127994038
"5937",2005,1308,76.2142857142857,10.1044806447699
"5938",2006,1308,70.4827586206897,10.1334689084354
"5939",2007,1308,72.09375,8.4599983794706
"5940",2008,1308,72.4705882352941,15.1702166224074
"5941",2009,1308,74.375,11.1261099482544
"5942",2010,1308,78,11.924493632314
"5943",2011,1308,71.2258064516129,11.3128530955409
"5944",2012,1308,68.0909090909091,10.5545121759713
"5945",2013,1308,62.8484848484849,10.3263050389564
"5946",2014,1308,67.5,11.4739494138468
"5947",2015,1308,59.741935483871,12.3530502088499
"5948",2016,1308,63.6129032258064,9.96887629693818
"5949",2017,1308,68.0666666666667,11.9508572289082
"5950",1985,1309,70.9310344827586,13.8536509743893
"5951",1986,1309,69.2692307692308,13.5131275204749
"5952",1987,1309,68.0384615384615,8.44502584593212
"5953",1988,1309,69.9032258064516,16.1520996338137
"5954",1989,1309,66.7241379310345,12.1769587797263
"5955",1990,1309,66.3571428571429,13.5269669911195
"5956",1991,1309,66.1724137931034,12.4443589214357
"5957",1992,1309,65.2258064516129,11.1615700132773
"5958",1993,1309,60.75,10.2906825890292
"5959",1994,1309,65.1481481481482,9.67035002032861
"5960",1995,1309,67.5,12.436736460708
"5961",1996,1309,67.5862068965517,13.1895988279166
"5962",1997,1309,62.1785714285714,10.3675189768551
"5963",1998,1309,67.1481481481482,11.6278965083104
"5964",1999,1309,63.9333333333333,10.1299601161122
"5965",2000,1309,61.6896551724138,9.23542654392724
"5966",2001,1309,66.0740740740741,11.7143105313574
"5967",2002,1309,68.0740740740741,13.8562008499553
"5968",2003,1309,70.1851851851852,9.96160721136997
"5969",2004,1309,71.3333333333333,13.5807504067042
"5970",2005,1309,69.8620689655172,12.1529659458417
"5971",2006,1309,70.1851851851852,10.8238946390241
"5972",2007,1309,75.3666666666667,10.5028184504112
"5973",2008,1309,71.8333333333333,10.1372761536861
"5974",2009,1309,67.0344827586207,10.4111298914077
"5975",2010,1309,66.7857142857143,8.87091436623766
"5976",2013,1309,79.2727272727273,11.4981647321558
"5977",2014,1309,79.3333333333333,12.781326959302
"5978",2015,1309,74.1153846153846,11.4588897300809
"5979",2016,1309,79.2962962962963,15.3768427659027
"5980",2017,1309,69.4285714285714,12.7204372491485
"5981",1985,1310,69.5185185185185,12.8433471864451
"5982",1986,1310,72.7142857142857,15.6438537045754
"5983",1987,1310,76.2142857142857,11.1367165280641
"5984",1988,1310,73.8666666666667,13.3383898457858
"5985",1989,1310,74,12.5756967261519
"5986",1990,1310,77.5714285714286,14.9230832168963
"5987",1991,1310,75.3214285714286,12.1168800880748
"5988",1992,1310,70.8571428571429,11.1146026260227
"5989",1993,1310,70.3103448275862,10.7673562489189
"5990",1994,1310,76.6666666666667,11.5358971509338
"5991",1995,1310,80.1379310344828,11.5965639551767
"5992",1996,1310,67.3928571428571,9.97530018378463
"5993",1997,1310,74.7142857142857,17.8716766252309
"5994",1998,1310,70.4074074074074,10.2554273033253
"5995",1999,1310,80.1034482758621,15.1783323655471
"5996",2000,1310,78.448275862069,11.375368775487
"5997",2001,1310,76.3214285714286,11.3106098058369
"5998",2002,1310,72.9375,13.9860241301001
"5999",2003,1310,74.8275862068966,10.8859967898385
"6000",2004,1310,74.8333333333333,13.3625398508056
"6001",2005,1310,78.1724137931034,14.0460186670134
"6002",2006,1310,76.3448275862069,10.1393007016861
"6003",2007,1310,73.7272727272727,10.7740217864336
"6004",2008,1310,73.0689655172414,10.7866684731092
"6005",2009,1310,67.6764705882353,13.9081850508325
"6006",2010,1310,69.3636363636364,9.86413383747587
"6007",2011,1310,70.3125,11.4650591208751
"6008",2012,1310,74.1818181818182,11.7538678353514
"6009",2013,1310,71.65625,11.890927349278
"6010",2014,1310,82.0909090909091,12.7900440684435
"6011",2015,1310,71.8,11.6453335333707
"6012",2016,1310,72,10.4603706836187
"6013",2017,1310,78.1515151515152,11.7848451732543
"6014",1985,1311,66.9565217391304,10.5334025447602
"6015",1986,1311,71.8,9.53442516137678
"6016",1987,1311,73.7407407407407,11.5478689095987
"6017",1988,1311,73.32,11.3897614841869
"6018",1989,1311,76.6666666666667,15.0843041564422
"6019",1990,1311,85.4583333333333,16.8986214170595
"6020",1991,1311,95.1071428571429,19.1279111281651
"6021",1992,1311,75.4285714285714,14.090786512834
"6022",1993,1311,79.25,10.9911031214381
"6023",1994,1311,81.3461538461538,12.0164630659518
"6024",1995,1311,78.962962962963,10.1431351604517
"6025",1996,1311,78.2692307692308,15.2985167707401
"6026",1997,1311,82.2916666666667,11.5022839571923
"6027",1998,1311,75.037037037037,9.55744366160373
"6028",1999,1311,68.4074074074074,11.4430336861787
"6029",2000,1311,66.5384615384615,12.8910225171808
"6030",2001,1311,71.8888888888889,11.6498046643688
"6031",2002,1311,79.0769230769231,13.4905094845912
"6032",2003,1311,69.6296296296296,12.908399615242
"6033",2004,1311,77.3478260869565,9.63237295247916
"6034",2005,1311,81.75,10.9355821299892
"6035",2006,1311,80.1538461538462,12.0555126235007
"6036",2007,1311,81.5172413793103,14.4138343507082
"6037",2008,1311,70.3,12.7445728814674
"6038",2009,1311,61.1428571428571,10.7521377227259
"6039",2010,1311,71.1538461538462,11.4076897141965
"6040",2011,1311,63.25,11.1052279110571
"6041",2012,1311,79.0714285714286,13.1485207488751
"6042",2013,1311,72.9,9.23766652129317
"6043",2014,1311,73.2857142857143,11.8097798231339
"6044",2015,1311,73.7692307692308,11.6320512113993
"6045",2016,1311,77.5483870967742,13.1980774096771
"6046",2017,1311,82.0740740740741,13.3010292427834
"6047",2007,1312,70.5862068965517,11.7184751609807
"6048",2008,1312,77,10.9414023650666
"6049",2009,1312,67.1935483870968,11.0797694164897
"6050",2010,1312,69.4642857142857,13.704506268505
"6051",2011,1312,70.8846153846154,13.4382347741864
"6052",2012,1312,70.6785714285714,12.3859345897423
"6053",2013,1312,66.88,11.522875798457
"6054",2014,1312,73.72,11.3413696997614
"6055",2015,1312,67.76,9.99283076343569
"6056",2016,1312,75,11.7590757319173
"6057",2017,1312,76.9655172413793,10.9299155617595
"6058",1998,1313,76.4,14.0682858467784
"6059",1999,1313,84.7407407407407,11.4239713982101
"6060",2000,1313,80.8214285714286,11.6366393628648
"6061",2001,1313,78.2758620689655,13.9716461647053
"6062",2002,1313,76,11.6435144424451
"6063",2003,1313,64.9655172413793,12.1463773512361
"6064",2004,1313,64.7857142857143,11.4256279278197
"6065",2005,1313,61.6666666666667,11.3882530570895
"6066",2006,1313,65.0967741935484,12.0231854866883
"6067",2007,1313,74.5,15.1947132366764
"6068",2008,1313,70.6129032258064,10.4965944297975
"6069",2009,1313,71.5806451612903,9.07294216722957
"6070",2010,1313,75.3333333333333,14.8680015894661
"6071",2011,1313,74.6875,15.0920562313531
"6072",2012,1313,66.75,11.2823012980794
"6073",2013,1313,65.46875,10.8775719984124
"6074",2014,1313,69.2666666666667,14.0318193411613
"6075",2015,1313,67.1290322580645,9.57685381700369
"6076",2016,1313,73.7096774193548,10.6307527120993
"6077",2017,1313,72.3870967741936,10.1773520438106
"6078",1985,1314,67.0967741935484,10.1926602308056
"6079",1986,1314,68.4193548387097,10.5728400270012
"6080",1987,1314,73.8387096774194,10.3476141346481
"6081",1988,1314,72.9666666666667,10.179368361047
"6082",1989,1314,79.3235294117647,11.2053033662374
"6083",1990,1314,77.6451612903226,15.7131545466355
"6084",1991,1314,71.8,11.9001593730272
"6085",1992,1314,76.5333333333333,14.3376363495506
"6086",1993,1314,68.21875,8.89267322557026
"6087",1994,1314,72.9393939393939,10.9485712365227
"6088",1995,1314,75.6896551724138,12.4788491006522
"6089",1996,1314,70.6333333333333,11.6899111625583
"6090",1997,1314,66.9,12.8044981320547
"6091",1998,1314,65.8181818181818,14.2026726038063
"6092",1999,1314,64.5454545454545,14.2939911087905
"6093",2000,1314,71.2903225806452,12.9207676458924
"6094",2001,1314,71.3225806451613,11.702954318673
"6095",2002,1314,78.8571428571429,12.5069292963253
"6096",2003,1314,70.84375,12.9841326862022
"6097",2004,1314,75.4642857142857,14.0065649762482
"6098",2005,1314,70.258064516129,10.6017852016708
"6099",2006,1314,68.8965517241379,10.1077934132396
"6100",2007,1314,68.1176470588235,12.9819564895242
"6101",2008,1314,72.7352941176471,9.52288733757818
"6102",2009,1314,72.8709677419355,10.5947846776417
"6103",2010,1314,72.3125,11.1628343608486
"6104",2011,1314,67.7575757575758,10.0499698476858
"6105",2012,1314,66.8529411764706,12.0104307013861
"6106",2013,1314,69.1212121212121,11.7280581719588
"6107",2014,1314,69.0625,11.0334900745778
"6108",2015,1314,68.4,11.4768308804662
"6109",2016,1314,69.5588235294118,8.41784243742111
