"Season","TeamID","Wins","Loses","WinsAtHome","WinsAtAway","WinsAtNeutral","LosesAtHome","LosesAtAway","LosesAtNeutral","WinPer","WinPerHome","WinPerAway","WinPerNeut","WinPerNotHome","CoachName","CoachYears","SumofWinPer","CoachWinPer"
1998,1150,19,10,10,6,3,7,1,2,0.655172413793103,0.588235294117647,0.857142857142857,0.6,0.75,"melvin_watkins",2,1.37931034482759,0.689655172413793
1998,1157,6,17,5,1,0,12,4,1,0.260869565217391,0.294117647058824,0.2,0,0.166666666666667,"michael_hopkins",4,0.927536231884058,0.231884057971014
1998,1178,22,5,10,10,2,4,1,0,0.814814814814815,0.714285714285714,0.909090909090909,1,0.923076923076923,"perry_watson",5,2.90074888074888,0.580149776149776
1998,1258,6,20,4,2,0,11,8,1,0.230769230769231,0.266666666666667,0.2,0,0.181818181818182,"charles_bradley",1,0.230769230769231,0.230769230769231
1998,1306,9,17,7,1,1,11,5,1,0.346153846153846,0.388888888888889,0.166666666666667,0.5,0.25,"jeff_jackson",2,0.605413105413105,0.302706552706553
1998,1354,22,6,10,9,3,5,1,0,0.785714285714286,0.666666666666667,0.9,1,0.923076923076923,"cy_alexander",10,5.70197132616487,0.570197132616487
1998,1386,11,17,5,3,3,10,6,1,0.392857142857143,0.333333333333333,0.333333333333333,0.75,0.461538461538462,"phil_martelli",3,1.7484126984127,0.582804232804233
1998,1403,13,14,8,5,0,8,5,1,0.481481481481481,0.5,0.5,0,0.454545454545455,"james_dickey",7,4.47345374931582,0.639064821330831
1998,1437,12,17,8,3,1,10,6,1,0.413793103448276,0.444444444444444,0.333333333333333,0.5,0.363636363636364,"steve_lappas",10,5.41430513621837,0.541430513621837
1998,1183,14,11,7,7,0,7,4,0,0.56,0.5,0.636363636363636,NA,0.636363636363636,"rick_samuels",14,6.51957468457469,0.465683906041049
1998,1398,11,16,4,6,1,8,7,1,0.407407407407407,0.333333333333333,0.461538461538462,0.5,0.466666666666667,"frankie_allen",11,5.19903429080292,0.472639480982084
1998,1404,6,20,4,2,0,12,6,2,0.230769230769231,0.25,0.25,0,0.2,"cal_luther",6,1.56653846153846,0.261089743589744
1998,1463,11,14,6,3,2,8,5,1,0.44,0.428571428571429,0.375,0.666666666666667,0.454545454545455,"dick_kuchen",13,5.75602564102564,0.442771203155819
1998,1132,9,16,6,2,1,11,5,0,0.36,0.352941176470588,0.285714285714286,1,0.375,"dan_dakich",1,0.36,0.36
1998,1212,12,11,7,3,2,8,1,2,0.521739130434783,0.466666666666667,0.75,0.5,0.625,"larry_reynolds",3,1.26635451505017,0.422118171683389
1998,1422,8,17,5,2,1,10,6,1,0.32,0.333333333333333,0.25,0.5,0.3,"randy_peele",3,1.34298850574713,0.447662835249042
1998,1451,12,12,7,4,1,8,2,2,0.5,0.466666666666667,0.666666666666667,0.333333333333333,0.555555555555556,"ron_abegglen",7,4.22075091575091,0.602964416535845
1998,1141,4,21,3,1,0,13,7,1,0.16,0.1875,0.125,0,0.111111111111111,"jay_smith",1,0.16,0.16
1998,1256,12,15,9,2,1,8,5,2,0.444444444444444,0.529411764705882,0.285714285714286,0.333333333333333,0.3,"jim_wooldridge",7,3.29904761904762,0.471292517006803
1998,1259,12,16,7,4,1,10,5,1,0.428571428571429,0.411764705882353,0.444444444444444,0.5,0.454545454545455,"dino_gaudio",5,1.56674806674807,0.313349613349613
1998,1358,9,17,7,1,1,13,3,1,0.346153846153846,0.35,0.25,0.5,0.333333333333333,"jerry_hopkins",7,1.81939737396259,0.259913910566084
1998,1147,10,20,6,4,0,12,5,3,0.333333333333333,0.333333333333333,0.444444444444444,0,0.333333333333333,"billy_kennedy",1,0.333333333333333,0.333333333333333
1998,1287,3,23,2,1,0,14,9,0,0.115384615384615,0.125,0.1,NA,0.1,"kyle_macy",1,0.115384615384615,0.115384615384615
1998,1110,8,19,6,1,1,12,6,1,0.296296296296296,0.333333333333333,0.142857142857143,0.5,0.222222222222222,"art_perry",2,0.555555555555555,0.277777777777778
1998,1311,18,9,8,8,2,7,0,2,0.666666666666667,0.533333333333333,1,0.5,0.833333333333333,"rickey_broussard",8,3.8038258038258,0.475478225478225
1998,1363,3,23,3,0,0,13,10,0,0.115384615384615,0.1875,0,NA,0,"stan_morrison",11,3.65869507248818,0.332608642953471
1998,1225,13,12,9,3,1,9,2,1,0.52,0.5,0.6,0.5,0.571428571428571,"david_farrar",6,2.5266220735786,0.421103678929766
1998,1170,1,22,1,0,0,13,9,0,0.0434782608695652,0.0714285714285714,0,NA,0,"tom_abatemarco",4,1.55214315918964,0.388035789797409
1998,1288,12,16,7,4,1,12,3,1,0.428571428571429,0.368421052631579,0.571428571428571,0.5,0.555555555555556,"chris_fuller",3,1.02116402116402,0.340388007054674
1998,1309,15,12,8,6,1,6,6,0,0.555555555555556,0.571428571428571,0.5,1,0.538461538461538,"joey_stiebing",1,0.555555555555556,0.555555555555556
1998,1254,18,10,9,5,4,8,0,2,0.642857142857143,0.529411764705882,1,0.666666666666667,0.818181818181818,"ray_haskins",3,1.66329137018792,0.554430456729307
1998,1440,10,13,5,5,0,8,4,1,0.434782608695652,0.384615384615385,0.555555555555556,0,0.5,"bart_bellairs",4,1.68644927536232,0.42161231884058
1998,1270,6,19,5,1,0,11,8,0,0.24,0.3125,0.111111111111111,NA,0.111111111111111,"ron_everhart",4,1.77439153439153,0.443597883597883
1998,1149,3,22,3,0,0,14,6,2,0.12,0.176470588235294,0,0,0,"tom_conrad",2,0.675555555555556,0.337777777777778
1998,1380,10,13,7,3,0,11,1,1,0.434782608695652,0.388888888888889,0.75,0,0.6,"tommy_green",2,0.695652173913043,0.347826086956522
1998,1414,7,18,5,2,0,10,8,0,0.28,0.333333333333333,0.2,NA,0.2,"pat_douglass",1,0.28,0.28
1998,1317,5,21,3,2,0,15,6,0,0.192307692307692,0.166666666666667,0.25,NA,0.25,"vic_trilli",1,0.192307692307692,0.192307692307692
1998,1411,13,16,6,4,3,7,3,6,0.448275862068966,0.461538461538462,0.571428571428571,0.333333333333333,0.4375,"robert_moreland",14,6.86801073211868,0.490572195151334
1998,1143,11,15,8,3,0,10,5,0,0.423076923076923,0.444444444444444,0.375,NA,0.375,"ben_braun",13,7.07377527963735,0.544136559972104
1998,1426,11,16,5,4,2,10,5,1,0.407407407407407,0.333333333333333,0.444444444444444,0.666666666666667,0.5,"eddie_mccarter",6,2.27356125356125,0.378926875593542
1998,1364,5,19,3,2,0,10,9,0,0.208333333333333,0.230769230769231,0.181818181818182,NA,0.181818181818182,"jerry_pimm",14,7.26475762424038,0.518911258874313
1998,1148,4,21,2,1,1,12,7,2,0.16,0.142857142857143,0.125,0.333333333333333,0.181818181818182,"howie_dickenman",2,0.456296296296296,0.228148148148148
1998,1184,9,16,5,4,0,11,5,0,0.36,0.3125,0.444444444444444,NA,0.444444444444444,"scott_perry",1,0.36,0.36
1998,1251,8,16,4,4,0,9,7,0,0.333333333333333,0.307692307692308,0.363636363636364,NA,0.363636363636364,"randy_dunton",1,0.333333333333333,0.333333333333333
1998,1284,4,23,2,1,1,11,9,3,0.148148148148148,0.153846153846154,0.1,0.25,0.142857142857143,"dave_calloway",1,0.148148148148148,0.148148148148148
1998,1407,6,19,4,1,1,12,5,2,0.24,0.25,0.166666666666667,0.333333333333333,0.222222222222222,"don_maestri",5,2.01692307692308,0.403384615384615
1998,1194,5,21,3,2,0,13,8,0,0.192307692307692,0.1875,0.2,NA,0.2,"kevin_billerman",3,1.06,0.353333333333333
1998,1290,5,19,5,0,0,12,3,4,0.208333333333333,0.294117647058824,0,0,0,"lafayette_stribling",14,6.23750774185557,0.445536267275398
1998,1299,7,18,5,2,0,11,6,1,0.28,0.3125,0.25,0,0.222222222222222,"roy_thomas",4,1.63333333333333,0.408333333333333
1998,1459,6,18,5,1,0,15,3,0,0.25,0.25,0.25,NA,0.25,"richard_johnson",3,0.460144927536232,0.153381642512077
1998,1282,7,18,5,2,0,11,6,1,0.28,0.3125,0.25,0,0.222222222222222,"bob_sundvold",2,0.6,0.3
1998,1410,3,24,3,0,0,15,8,1,0.111111111111111,0.166666666666667,0,0,0,"delray_brooks",1,0.111111111111111,0.111111111111111
1998,1165,8,17,6,2,0,9,4,4,0.32,0.4,0.333333333333333,0,0.2,"scott_thompson",11,4.36542840301461,0.396857127546783
1998,1152,2,25,1,1,0,15,10,0,0.0740740740740741,0.0625,0.0909090909090909,NA,0.0909090909090909,"phillip_gary",2,0.222222222222222,0.111111111111111
1998,1175,7,18,5,1,1,12,5,1,0.28,0.294117647058824,0.166666666666667,0.5,0.25,"jimmy_dubose",1,0.28,0.28
1998,1126,1,26,1,0,0,14,11,1,0.037037037037037,0.0666666666666667,0,0,0,"horace_broadnax",1,0.037037037037037,0.037037037037037
1999,1231,22,10,11,5,6,4,3,3,0.6875,0.733333333333333,0.625,0.666666666666667,0.647058823529412,"bob_knight",15,10.7662490583305,0.717749937222036
1999,1434,17,8,7,5,5,5,2,1,0.68,0.583333333333333,0.714285714285714,0.833333333333333,0.769230769230769,"homer_drew",11,5.43091925953995,0.49371993268545
1999,1348,20,12,9,7,4,7,5,0,0.625,0.5625,0.583333333333333,1,0.6875,"jim_harrick",14,10.0370115825344,0.716929398752456
1999,1435,13,15,12,1,0,10,3,2,0.464285714285714,0.545454545454545,0.25,0,0.166666666666667,"jan_van_breda_kolff",8,4.13357781426747,0.516697226783434
1999,1395,18,10,12,6,0,6,3,1,0.642857142857143,0.666666666666667,0.666666666666667,0,0.6,"billy_tubbs",15,10.4210810694682,0.694738737964544
1999,1396,21,10,11,6,4,7,1,2,0.67741935483871,0.611111111111111,0.857142857142857,0.666666666666667,0.769230769230769,"john_chaney",15,10.7767999302057,0.718453328680378
1999,1448,16,13,12,3,1,8,3,2,0.551724137931034,0.6,0.5,0.333333333333333,0.444444444444444,"dave_odom",10,6.57849844918811,0.65784984491881
1999,1228,14,18,5,3,6,6,8,4,0.4375,0.454545454545455,0.272727272727273,0.6,0.428571428571429,"lon_kruger",15,8.68528433494368,0.579018955662912
1999,1310,17,12,10,6,1,8,1,3,0.586206896551724,0.555555555555556,0.857142857142857,0.25,0.636363636363636,"joe_mihalich",1,0.586206896551724,0.586206896551724
1999,1112,22,6,14,5,3,6,0,0,0.785714285714286,0.7,1,1,1,"lute_olson",15,11.8659377623365,0.791062517489103
1999,1113,12,16,8,3,1,7,7,2,0.428571428571429,0.533333333333333,0.3,0.333333333333333,0.307692307692308,"rob_evans",7,3.35921245421245,0.479887493458922
1999,1120,27,3,15,10,2,2,0,1,0.9,0.882352941176471,1,0.666666666666667,0.923076923076923,"cliff_ellis",15,8.78656473094738,0.585770982063159
1999,1140,12,16,9,2,1,10,5,1,0.428571428571429,0.473684210526316,0.285714285714286,0.5,0.333333333333333,"steve_cleveland",2,0.728571428571429,0.364285714285714
1999,1155,15,14,12,2,1,8,3,3,0.517241379310345,0.6,0.4,0.25,0.333333333333333,"larry_shyatt",2,1.20954907161804,0.604774535809018
1999,1158,25,2,11,10,4,1,0,1,0.925925925925926,0.916666666666667,1,0.8,0.933333333333333,"john_kresse",8,6.54135230309143,0.817669037886429
1999,1198,13,16,8,3,2,11,4,1,0.448275862068966,0.421052631578947,0.428571428571429,0.666666666666667,0.5,"shakey_rodriguez",4,2.14721485411141,0.536803713527852
1999,1199,13,17,7,3,3,8,7,2,0.433333333333333,0.466666666666667,0.3,0.6,0.4,"steve_robinson",4,2.47737068965517,0.619342672413793
1999,1201,20,11,15,3,2,6,2,3,0.645161290322581,0.714285714285714,0.6,0.4,0.5,"jerry_tarkanian",12,9.67689424822187,0.806407854018489
1999,1203,20,8,12,7,1,5,2,1,0.714285714285714,0.705882352941177,0.777777777777778,0.5,0.727272727272727,"thomas_penders",15,9.77738800075424,0.651825866716949
1999,1208,15,14,10,5,0,8,4,2,0.517241379310345,0.555555555555556,0.555555555555556,0,0.454545454545455,"ron_jirsa",2,1.05057471264368,0.525287356321839
1999,1221,6,20,5,1,0,12,5,3,0.230769230769231,0.294117647058824,0.166666666666667,0,0.111111111111111,"william_raynor",5,1.89360447981138,0.378720895962275
1999,1241,16,11,10,6,0,6,4,1,0.592592592592593,0.625,0.6,0,0.545454545454545,"sherman_dillard",5,2.05318681318681,0.410637362637363
1999,1242,21,9,9,6,6,5,3,1,0.7,0.642857142857143,0.666666666666667,0.857142857142857,0.75,"roy_williams",11,8.87174745160702,0.806522495600638
1999,1243,19,12,12,4,3,7,2,3,0.612903225806452,0.631578947368421,0.666666666666667,0.5,0.583333333333333,"tom_asbury",11,6.67025370295671,0.606386700268792
1999,1250,4,22,1,2,1,9,12,1,0.153846153846154,0.1,0.142857142857143,0.5,0.1875,"sal_mentesana",3,0.510883190883191,0.170294396961064
1999,1272,13,15,11,2,0,9,5,1,0.464285714285714,0.55,0.285714285714286,0,0.25,"tic_price",5,3.20006385696041,0.640012771392082
1999,1274,22,6,10,10,2,4,2,0,0.785714285714286,0.714285714285714,0.833333333333333,1,0.857142857142857,"leonard_hamilton",13,6.02071225071225,0.46313171159325
1999,1275,22,7,12,7,3,6,0,1,0.758620689655172,0.666666666666667,1,0.75,0.909090909090909,"charlie_coles",9,4.95436206194827,0.550484673549808
1999,1277,28,4,14,9,5,3,0,1,0.875,0.823529411764706,1,0.833333333333333,0.933333333333333,"tom_izzo",4,2.69109195402299,0.672772988505747
1999,1279,16,12,10,3,3,7,3,2,0.571428571428571,0.588235294117647,0.5,0.6,0.545454545454545,"rod_barnes",1,0.571428571428571,0.571428571428571
1999,1281,20,8,13,6,1,4,3,1,0.714285714285714,0.764705882352941,0.666666666666667,0.5,0.636363636363636,"norm_stewart",15,9.93085989269248,0.662057326179499
1999,1307,23,8,18,3,2,6,1,1,0.741935483870968,0.75,0.75,0.666666666666667,0.714285714285714,"dave_bliss",15,10.4237462018886,0.694916413459239
1999,1308,21,8,9,8,4,6,1,1,0.724137931034483,0.6,0.888888888888889,0.8,0.857142857142857,"lou_henson",14,9.35921328496412,0.668515234640294
1999,1314,24,9,12,7,5,5,2,2,0.727272727272727,0.705882352941177,0.777777777777778,0.714285714285714,0.75,"bill_guthridge",2,1.63636363636364,0.818181818181818
1999,1338,14,16,9,2,3,9,5,2,0.466666666666667,0.5,0.285714285714286,0.6,0.416666666666667,"ralph_willard",9,4.77285166940339,0.530316852155932
1999,1345,19,12,12,6,1,6,4,2,0.612903225806452,0.666666666666667,0.6,0.333333333333333,0.538461538461538,"gene_keady",15,10.6704457199785,0.711363047998569
1999,1349,16,10,11,2,3,6,2,2,0.615384615384615,0.647058823529412,0.5,0.6,0.555555555555556,"willis_wilson",7,3.39017585224482,0.484310836034974
1999,1387,15,16,12,1,2,10,3,3,0.483870967741935,0.545454545454545,0.25,0.4,0.333333333333333,"charles_spoonhour",15,9.73703016862221,0.649135344574814
1999,1401,12,15,9,3,0,9,5,1,0.444444444444444,0.5,0.375,0,0.333333333333333,"melvin_watkins",3,1.82375478927203,0.607918263090677
1999,1402,17,9,7,9,1,4,3,2,0.653846153846154,0.636363636363636,0.75,0.333333333333333,0.666666666666667,"mike_miller",5,2.59366096866097,0.518732193732194
1999,1438,13,16,8,3,2,7,6,3,0.448275862068966,0.533333333333333,0.333333333333333,0.4,0.357142857142857,"pete_gillen",14,9.29198356334063,0.663713111667188
1999,1451,21,7,12,6,3,6,0,1,0.75,0.666666666666667,1,0.75,0.9,"ron_abegglen",8,4.97075091575091,0.621343864468864
1999,1147,13,14,8,4,1,10,2,2,0.481481481481481,0.444444444444444,0.666666666666667,0.333333333333333,0.555555555555556,"billy_kennedy",2,0.814814814814814,0.407407407407407
1999,1160,15,14,11,2,2,7,3,4,0.517241379310345,0.611111111111111,0.4,0.333333333333333,0.363636363636364,"ricardo_patton",4,2.01211317418214,0.503028293545535
1999,1161,16,10,10,5,1,7,2,1,0.615384615384615,0.588235294117647,0.714285714285714,0.5,0.666666666666667,"ritchie_mckay",1,0.615384615384615,0.615384615384615
1999,1166,21,8,12,6,3,6,2,0,0.724137931034483,0.666666666666667,0.75,1,0.818181818181818,"dana_altman",10,5.3101448360069,0.53101448360069
1999,1169,15,12,7,6,2,8,3,1,0.555555555555556,0.466666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"bobby_braswell",3,1.35363247863248,0.451210826210826
1999,1173,11,17,9,1,1,9,6,2,0.392857142857143,0.5,0.142857142857143,0.333333333333333,0.2,"oliver_purnell",11,5.63475828974717,0.512250753613379
1999,1174,25,5,13,11,1,4,1,0,0.833333333333333,0.764705882352941,0.916666666666667,1,0.923076923076923,"mike_brey",4,2.46827586206897,0.617068965517242
1999,1181,32,1,14,9,9,0,0,1,0.96969696969697,1,1,0.9,0.947368421052632,"mike_krzyzewski",14,11.2690684525403,0.804933460895734
1999,1191,21,9,9,9,3,4,3,2,0.7,0.692307692307692,0.75,0.6,0.705882352941177,"jim_crews",14,8.55700907669762,0.61121493404983
1999,1202,11,16,7,2,2,10,5,1,0.407407407407407,0.411764705882353,0.285714285714286,0.666666666666667,0.4,"larry_davis",2,0.676638176638176,0.338319088319088
1999,1240,6,18,3,3,0,12,6,0,0.25,0.2,0.333333333333333,NA,0.333333333333333,"mark_turgeon",1,0.25,0.25
1999,1248,20,7,8,10,2,4,2,1,0.740740740740741,0.666666666666667,0.833333333333333,0.666666666666667,0.8,"fran_o'hanlon",4,2.02074074074074,0.505185185185185
1999,1259,13,15,4,7,2,5,9,1,0.464285714285714,0.444444444444444,0.4375,0.666666666666667,0.473684210526316,"dino_gaudio",6,2.03103378103378,0.338505630172297
1999,1263,18,9,8,8,2,7,2,0,0.666666666666667,0.533333333333333,0.8,1,0.833333333333333,"john_giannini",3,1.22380952380952,0.407936507936508
1999,1266,14,15,11,2,1,8,5,2,0.482758620689655,0.578947368421053,0.285714285714286,0.333333333333333,0.3,"mike_deane",13,8.62089799954094,0.663145999964687
1999,1268,25,5,14,6,5,3,1,1,0.833333333333333,0.823529411764706,0.857142857142857,0.833333333333333,0.846153846153846,"gary_williams",15,8.92458825729126,0.594972550486084
1999,1283,20,10,12,7,1,6,3,1,0.666666666666667,0.666666666666667,0.7,0.5,0.666666666666667,"steve_alford",4,2.48809523809524,0.62202380952381
1999,1291,15,14,7,5,3,9,5,0,0.517241379310345,0.4375,0.5,1,0.615384615384615,"jim_phelan",11,5.26777047983944,0.478888225439949
1999,1293,25,5,12,9,4,3,0,2,0.833333333333333,0.8,1,0.666666666666667,0.866666666666667,"tevester_anderson",1,0.833333333333333,0.833333333333333
1999,1296,6,20,5,0,1,12,8,0,0.230769230769231,0.294117647058824,0,1,0.111111111111111,"brian_hammel",8,3.57179894179894,0.446474867724868
1999,1301,18,13,14,1,3,8,3,2,0.580645161290323,0.636363636363636,0.25,0.6,0.444444444444444,"herb_sendek",6,3.79259553530966,0.632099255884944
1999,1304,19,12,10,7,2,5,4,3,0.612903225806452,0.666666666666667,0.636363636363636,0.4,0.5625,"danny_nee",15,9.00902766536804,0.60060184435787
1999,1305,7,18,4,3,0,10,8,0,0.28,0.285714285714286,0.272727272727273,NA,0.272727272727273,"pat_foster",15,9.01583552565755,0.601055701710503
1999,1306,4,23,3,0,1,14,7,2,0.148148148148148,0.176470588235294,0,0.333333333333333,0.1,"jeff_jackson",3,0.753561253561253,0.251187084520418
1999,1328,19,10,11,6,2,3,4,3,0.655172413793103,0.785714285714286,0.6,0.4,0.533333333333333,"kelvin_sampson",12,6.5891567938509,0.549096399487575
1999,1330,22,8,11,7,4,4,2,2,0.733333333333333,0.733333333333333,0.777777777777778,0.666666666666667,0.733333333333333,"jeff_capel",6,3.61678827444957,0.602798045741594
1999,1334,12,13,9,3,0,9,3,1,0.48,0.5,0.5,0,0.428571428571429,"bob_thomason",11,5.74075597043339,0.521886906403035
1999,1337,17,12,11,5,1,7,2,3,0.586206896551724,0.611111111111111,0.714285714285714,0.25,0.545454545454545,"lorenzo_romar",3,1.40814421848905,0.469381406163015
1999,1344,16,13,10,6,0,5,7,1,0.551724137931034,0.666666666666667,0.461538461538462,0,0.428571428571429,"tim_welsh",4,2.89905450500556,0.72476362625139
1999,1350,15,12,11,3,1,11,1,0,0.555555555555556,0.5,0.75,1,0.8,"john_beilein",7,4.2984126984127,0.6140589569161
1999,1352,14,12,9,5,0,8,3,1,0.538461538461538,0.529411764705882,0.625,0,0.555555555555556,"jim_boone",3,0.955840455840455,0.318613485280152
1999,1353,18,12,11,5,2,7,4,1,0.6,0.611111111111111,0.555555555555556,0.666666666666667,0.583333333333333,"kevin_bannon",10,5.62952928297756,0.562952928297756
1999,1371,14,14,11,2,1,8,3,3,0.5,0.578947368421053,0.4,0.25,0.333333333333333,"tommy_amaker",2,1,0.5
1999,1373,25,5,12,9,4,4,1,0,0.833333333333333,0.75,0.9,1,0.928571428571429,"paul_hewitt",2,1.41954022988506,0.709770114942529
1999,1375,10,16,8,2,0,10,3,3,0.384615384615385,0.444444444444444,0.4,0,0.25,"bob_weltlich",11,5.13530749582474,0.466846135984067
1999,1412,20,11,11,7,2,4,6,1,0.645161290322581,0.733333333333333,0.538461538461538,0.666666666666667,0.5625,"murry_bartow",3,1.85913978494624,0.619713261648746
1999,1439,13,15,8,4,1,8,5,2,0.464285714285714,0.5,0.444444444444444,0.333333333333333,0.416666666666667,"bobby_hussey",7,3.02029304029304,0.431470434327577
1999,1458,22,9,11,8,3,5,2,2,0.709677419354839,0.6875,0.8,0.6,0.733333333333333,"dick_bennett",14,8.43476224317437,0.602483017369598
1999,1116,22,10,14,4,4,6,2,2,0.6875,0.7,0.666666666666667,0.666666666666667,0.666666666666667,"nolan_richardson_jr",15,10.851750301361,0.723450020090732
1999,1143,17,11,12,5,0,8,3,0,0.607142857142857,0.6,0.625,NA,0.625,"ben_braun",14,7.68091813678021,0.548637009770015
1999,1162,8,16,5,3,0,10,4,2,0.333333333333333,0.333333333333333,0.428571428571429,0,0.333333333333333,"armond_hill",4,1.17333333333333,0.293333333333333
1999,1163,28,2,13,12,3,0,2,0,0.933333333333333,1,0.857142857142857,1,0.882352941176471,"jim_calhoun",15,10.676617735301,0.711774515686733
1999,1207,14,15,8,5,1,6,6,3,0.482758620689655,0.571428571428571,0.454545454545455,0.25,0.4,"craig_esherick",1,0.482758620689655,0.482758620689655
1999,1234,18,9,12,5,1,5,3,1,0.666666666666667,0.705882352941177,0.625,0.5,0.6,"tom_davis",15,9.2155020863864,0.614366805759093
1999,1323,14,15,10,3,1,7,6,2,0.482758620689655,0.588235294117647,0.333333333333333,0.333333333333333,0.333333333333333,"john_macleod",8,3.59783798576902,0.449729748221127
1999,1326,22,8,14,4,4,6,0,2,0.733333333333333,0.7,1,0.666666666666667,0.8,"jim_j_o'brien",15,7.36997445721583,0.491331630481056
1999,1332,15,11,8,6,1,6,5,0,0.576923076923077,0.571428571428571,0.545454545454545,1,0.583333333333333,"ernie_kent",8,4.15263315228832,0.519079144036041
1999,1397,20,8,14,6,0,5,1,2,0.714285714285714,0.736842105263158,0.857142857142857,0,0.666666666666667,"jerry_green",9,4.71639194139194,0.524043549043549
1999,1409,22,9,13,5,4,6,1,2,0.709677419354839,0.684210526315789,0.833333333333333,0.666666666666667,0.75,"bill_self",6,3.22356630824373,0.537261051373955
1999,1102,7,16,5,1,1,9,7,0,0.304347826086957,0.357142857142857,0.125,1,0.222222222222222,"reggie_minton",15,3.63200075287032,0.242133383524688
1999,1117,17,11,8,6,3,8,3,0,0.607142857142857,0.5,0.666666666666667,1,0.75,"dickey_nutt",4,2.12449033724896,0.531122584312239
1999,1123,15,11,9,5,1,7,3,1,0.576923076923077,0.5625,0.625,0.5,0.6,"ray_mccallum",6,3.58292633292633,0.597154388821055
1999,1132,16,10,10,5,1,7,2,1,0.615384615384615,0.588235294117647,0.714285714285714,0.5,0.666666666666667,"dan_dakich",2,0.975384615384615,0.487692307692307
1999,1190,14,11,7,6,1,6,4,1,0.56,0.538461538461538,0.6,0.5,0.583333333333333,"ed_dechellis",3,1.12,0.373333333333333
1999,1196,20,8,14,4,2,6,1,1,0.714285714285714,0.7,0.8,0.666666666666667,0.75,"billy_donovan",5,2.87451756417274,0.574903512834547
1999,1210,15,15,10,2,3,7,4,4,0.5,0.588235294117647,0.333333333333333,0.428571428571429,0.384615384615385,"bobby_cremins",15,9.41172963345516,0.627448642230344
1999,1211,24,6,11,10,3,5,0,1,0.8,0.6875,1,0.75,0.928571428571429,"dan_monson",2,1.5,0.75
1999,1218,6,20,6,0,0,7,13,0,0.230769230769231,0.461538461538462,0,NA,0,"riley_wallace",12,6.10643288703634,0.508869407253028
1999,1232,15,12,10,5,0,8,3,1,0.555555555555556,0.555555555555556,0.625,0,0.555555555555556,"royce_waltman",2,1.14814814814815,0.574074074074075
1999,1261,11,15,11,0,0,10,4,1,0.423076923076923,0.523809523809524,0,0,0,"john_brady",8,3.76945054945055,0.471181318681319
1999,1269,14,16,9,3,2,10,5,1,0.466666666666667,0.473684210526316,0.375,0.666666666666667,0.454545454545455,"bruiser_flint",3,1.7247311827957,0.574910394265233
1999,1298,17,7,10,6,1,4,2,1,0.708333333333333,0.714285714285714,0.75,0.5,0.7,"don_devoe",13,7.0164566755084,0.539727436577569
1999,1329,21,10,11,6,4,5,3,2,0.67741935483871,0.6875,0.666666666666667,0.666666666666667,0.666666666666667,"eddie_sutton",14,9.5976591432687,0.68554708166205
1999,1336,13,14,8,4,1,7,6,1,0.481481481481481,0.533333333333333,0.4,0.5,0.416666666666667,"jerry_dunn",4,2.18518518518519,0.546296296296296
1999,1383,19,8,9,9,1,5,2,1,0.703703703703704,0.642857142857143,0.818181818181818,0.5,0.769230769230769,"ron_ganulin",8,3.26072937279834,0.407591171599792
1999,1385,25,8,17,8,0,2,6,0,0.757575757575758,0.894736842105263,0.571428571428571,NA,0.571428571428571,"mike_jarvis",14,9.25276206099343,0.660911575785245
1999,1390,23,6,11,11,1,2,2,2,0.793103448275862,0.846153846153846,0.846153846153846,0.333333333333333,0.75,"mike_montgomery",15,9.7125297531332,0.647501983542213
1999,1424,15,12,9,6,0,4,6,2,0.555555555555556,0.692307692307692,0.5,0,0.428571428571429,"bill_bayno",4,2.24272933839119,0.560682334597796
1999,1437,20,10,14,3,3,7,2,1,0.666666666666667,0.666666666666667,0.6,0.75,0.666666666666667,"steve_lappas",11,6.08097180288504,0.552815618444095
1999,1449,16,11,11,3,2,9,1,1,0.592592592592593,0.55,0.75,0.666666666666667,0.714285714285714,"bob_bender",10,4.99744993193269,0.499744993193269
1999,1457,15,6,8,5,2,6,0,0,0.714285714285714,0.571428571428571,1,1,1,"gregg_marshall",1,0.714285714285714,0.714285714285714
1999,1133,17,11,13,3,1,8,1,2,0.607142857142857,0.619047619047619,0.75,0.333333333333333,0.571428571428571,"jim_molinari",10,5.89463180497663,0.589463180497663
1999,1138,4,24,2,2,0,13,9,2,0.142857142857143,0.133333333333333,0.181818181818182,0,0.153846153846154,"tim_cohane",6,2.70767195767196,0.451278659611993
1999,1141,9,16,6,3,0,11,5,0,0.36,0.352941176470588,0.375,NA,0.375,"jay_smith",2,0.52,0.26
1999,1150,22,10,11,6,5,7,2,1,0.6875,0.611111111111111,0.75,0.833333333333333,0.785714285714286,"bobby_lutz",1,0.6875,0.6875
1999,1176,10,17,7,3,0,12,5,0,0.37037037037037,0.368421052631579,0.375,NA,0.375,"marty_fletcher",14,6.84415022932821,0.488867873523443
1999,1178,23,5,10,9,4,5,0,0,0.821428571428571,0.666666666666667,1,1,1,"perry_watson",6,3.72217745217745,0.620362908696242
1999,1222,10,17,6,3,1,10,6,1,0.37037037037037,0.375,0.333333333333333,0.5,0.363636363636364,"clyde_drexler",1,0.37037037037037,0.37037037037037
1999,1246,25,8,12,4,9,5,1,2,0.757575757575758,0.705882352941177,0.8,0.818181818181818,0.8125,"tubby_smith",8,5.59750211474349,0.699687764342937
